time,exchg,code,price,open,high,low,settle_price,upper_limit,lower_limit,total_volume,volume,total_turnover,turnover,open_interest,diff_interest,trading_date,action_date,action_time,pre_close,pre_settle,pre_interest,bid_price_0,bid_price_1,bid_price_2,bid_price_3,bid_price_4,bid_price_5,bid_price_6,bid_price_7,bid_price_8,bid_price_9,ask_price_0,ask_price_1,ask_price_2,ask_price_3,ask_price_4,ask_price_5,ask_price_6,ask_price_7,ask_price_8,ask_price_9,bid_qty_0,bid_qty_1,bid_qty_2,bid_qty_3,bid_qty_4,bid_qty_5,bid_qty_6,bid_qty_7,bid_qty_8,bid_qty_9,ask_qty_0,ask_qty_1,ask_qty_2,ask_qty_3,ask_qty_4,ask_qty_5,ask_qty_6,ask_qty_7,ask_qty_8,ask_qty_9
2.02308e+16,SZSE,SZSE.ETF.159919,3.847,3.847,3.851,3.838,0.0,4.245,3.473,33348900.0,4000.0,128254830.0,15388.0,0.0,0.0,20230825,20230825,94557000,3.859,0.0,0.0,3.846,3.845,3.844,3.843,3.842,0.0,0.0,0.0,0.0,0.0,3.847,3.848,3.849,3.85,3.851,0.0,0.0,0.0,0.0,0.0,974400.0,1693300.0,2618100.0,460800.0,511700.0,0.0,0.0,0.0,0.0,0.0,5400.0,1603400.0,2328200.0,2445500.0,1037100.0,0.0,0.0,0.0,0.0,0.0
2.02308e+16,SZSE,SZSE.ETF.159919,3.844,3.847,3.862,3.836,0.0,4.245,3.473,153895378.0,0.0,592286909.6,0.0,0.0,0.0,20230825,20230825,131413538,3.859,0.0,0.0,3.843,3.842,3.841,3.84,3.839,0.0,0.0,0.0,0.0,0.0,3.844,3.845,3.846,3.847,3.848,0.0,0.0,0.0,0.0,0.0,211000.0,2649500.0,1212500.0,674600.0,470100.0,0.0,0.0,0.0,0.0,0.0,1008900.0,750100.0,1632900.0,1404300.0,442700.0,0.0,0.0,0.0,0.0,0.0
2.02308e+16,SZSE,SZSE.ETF.159919,3.844,3.847,3.862,3.836,0.0,4.245,3.473,153895378.0,0.0,592286909.6,0.0,0.0,0.0,20230825,20230825,131416536,3.859,0.0,0.0,3.843,3.842,3.841,3.84,3.839,0.0,0.0,0.0,0.0,0.0,3.844,3.845,3.846,3.847,3.848,0.0,0.0,0.0,0.0,0.0,311400.0,3549500.0,1112500.0,277300.0,570100.0,0.0,0.0,0.0,0.0,0.0,209600.0,1350100.0,2532900.0,1904300.0,442700.0,0.0,0.0,0.0,0.0,0.0
2.02308e+16,SZSE,SZSE.ETF.159919,3.847,3.847,3.862,3.836,0.0,4.245,3.473,161043578.0,88300.0,619786370.0,339690.1,0.0,0.0,20230825,20230825,132513435,3.859,0.0,0.0,3.846,3.845,3.844,3.843,3.842,0.0,0.0,0.0,0.0,0.0,3.847,3.848,3.849,3.85,3.851,0.0,0.0,0.0,0.0,0.0,663700.0,3125500.0,957600.0,469900.0,474100.0,0.0,0.0,0.0,0.0,0.0,3500.0,2235100.0,2497800.0,1171900.0,1122300.0,0.0,0.0,0.0,0.0,0.0
2.02308e+16,SZSE,SZSE.ETF.159919,3.847,3.847,3.862,3.836,0.0,4.245,3.473,161063778.0,20200.0,619864079.4,77709.4,0.0,0.0,20230825,20230825,132516467,3.859,0.0,0.0,3.846,3.845,3.844,3.843,3.842,0.0,0.0,0.0,0.0,0.0,3.847,3.848,3.849,3.85,3.851,0.0,0.0,0.0,0.0,0.0,112700.0,2773500.0,1810600.0,413600.0,256700.0,0.0,0.0,0.0,0.0,0.0,994900.0,2533000.0,1429900.0,1626200.0,226300.0,0.0,0.0,0.0,0.0,0.0
2.02308e+16,SZSE,SZSE.ETF.159919,3.846,3.847,3.862,3.836,0.0,4.245,3.473,161064078.0,300.0,619865233.2,1153.8,0.0,0.0,20230825,20230825,132519486,3.859,0.0,0.0,3.846,3.845,3.844,3.843,3.842,0.0,0.0,0.0,0.0,0.0,3.847,3.848,3.849,3.85,3.851,0.0,0.0,0.0,0.0,0.0,15100.0,2370800.0,1710600.0,813600.0,356900.0,0.0,0.0,0.0,0.0,0.0,1003900.0,2624000.0,1529900.0,1726200.0,100000.0,0.0,0.0,0.0,0.0,0.0
2.02308e+16,SZSE,SZSE.ETF.159919,3.847,3.847,3.862,3.836,0.0,4.245,3.473,161079078.0,15000.0,619922938.2,57705.0,0.0,0.0,20230825,20230825,132522480,3.859,0.0,0.0,3.846,3.845,3.844,3.843,3.842,0.0,0.0,0.0,0.0,0.0,3.847,3.848,3.849,3.85,3.851,0.0,0.0,0.0,0.0,0.0,98900.0,1783100.0,1710600.0,813600.0,356900.0,0.0,0.0,0.0,0.0,0.0,1011600.0,2633000.0,1529900.0,1856000.0,100000.0,0.0,0.0,0.0,0.0,0.0
2.02308e+16,SZSE,SZSE.ETF.159919,3.847,3.847,3.862,3.836,0.0,4.245,3.473,161079078.0,0.0,619922938.2,0.0,0.0,0.0,20230825,20230825,132525527,3.859,0.0,0.0,3.846,3.845,3.844,3.843,3.842,0.0,0.0,0.0,0.0,0.0,3.847,3.848,3.849,3.85,3.851,0.0,0.0,0.0,0.0,0.0,89900.0,1092100.0,2889300.0,913600.0,356900.0,0.0,0.0,0.0,0.0,0.0,1320600.0,2424000.0,1909900.0,1376000.0,400000.0,0.0,0.0,0.0,0.0,0.0
2.02308e+16,SZSE,SZSE.ETF.159919,3.848,3.847,3.862,3.836,0.0,4.245,3.473,160766178.0,700.0,618719027.4,2693.6,0.0,0.0,20230825,20230825,132446370,3.859,0.0,0.0,3.847,3.846,3.845,3.844,3.843,0.0,0.0,0.0,0.0,0.0,3.848,3.849,3.85,3.851,3.852,0.0,0.0,0.0,0.0,0.0,35800.0,1450700.0,2425500.0,954500.0,443600.0,0.0,0.0,0.0,0.0,0.0,1814900.0,2897900.0,897900.0,1402300.0,502400.0,0.0,0.0,0.0,0.0,0.0
2.02308e+16,SZSE,SZSE.ETF.159919,3.848,3.847,3.862,3.836,0.0,4.245,3.473,160766178.0,0.0,618719027.4,0.0,0.0,0.0,20230825,20230825,132449377,3.859,0.0,0.0,3.847,3.846,3.845,3.844,3.843,0.0,0.0,0.0,0.0,0.0,3.848,3.849,3.85,3.851,3.852,0.0,0.0,0.0,0.0,0.0,459000.0,1730500.0,2122500.0,454500.0,443600.0,0.0,0.0,0.0,0.0,0.0,899300.0,2710500.0,1594900.0,1802300.0,502400.0,0.0,0.0,0.0,0.0,0.0
