code,time,direct,action,price,qty,tag,fee,barno
SZSE.ETF.159845,202308231013,LONG,OPEN,2.428,100,,0,64
SZSE.ETF.159845,202308231014,LONG,CLOSE,2.427,100,,0,65
SZSE.ETF.159845,202308231015,LONG,OPEN,2.426,100,,0,66
SZSE.ETF.159845,202308231017,LONG,CLOSE,2.426,100,,0,67
SZSE.ETF.159845,202308231030,LONG,OPEN,2.43,100,,0,80
SZSE.ETF.159845,202308231031,LONG,CLOSE,2.429,100,,0,81
SZSE.ETF.159845,202308231316,LONG,OPEN,2.434,100,,0,127
SZSE.ETF.159845,202308231317,LONG,CLOSE,2.432,100,,0,128
SZSE.ETF.159845,202308231321,LONG,OPEN,2.432,100,,0,131
SZSE.ETF.159845,202308231322,LONG,CLOSE,2.431,100,,0,132
SZSE.ETF.159845,202308231323,LONG,OPEN,2.428,100,,0,133
SZSE.ETF.159845,202308231328,LONG,CLOSE,2.425,100,,0,138
SZSE.ETF.159845,202308231357,LONG,OPEN,2.435,100,,0,166
SZSE.ETF.159845,202308231359,LONG,CLOSE,2.433,100,,0,167
SZSE.ETF.159845,202308231400,LONG,OPEN,2.436,100,,0,168
SZSE.ETF.159845,202308231401,LONG,CLOSE,2.434,100,,0,169
SZSE.ETF.159845,202308231401,SHORT,OPEN,2.434,100,,0,169
SZSE.ETF.159845,202308231402,SHORT,CLOSE,2.433,100,,0,170
SZSE.ETF.159845,202308231409,LONG,OPEN,2.426,100,,0,177
SZSE.ETF.159845,202308231410,LONG,CLOSE,2.424,100,,0,178
SZSE.ETF.159845,202308231417,LONG,OPEN,2.426,100,,0,185
SZSE.ETF.159845,202308231420,LONG,CLOSE,2.425,100,,0,188
SZSE.ETF.159845,202308231420,SHORT,OPEN,2.425,100,,0,188
SZSE.ETF.159845,202308231421,SHORT,CLOSE,2.426,100,,0,189
SZSE.ETF.159845,202308231440,SHORT,OPEN,2.408,10000,,0,207
SZSE.ETF.159845,202308231442,SHORT,CLOSE,2.408,10000,,0,209
SZSE.ETF.159845,202308231442,LONG,OPEN,2.408,10000,,0,209
SZSE.ETF.159845,202308231443,LONG,CLOSE,2.409,10000,,0,210
SZSE.ETF.159845,202308231456,SHORT,OPEN,2.406,10000,,288.72,222
SZSE.ETF.159845,202308231457,SHORT,CLOSE,2.41,10000,,289.2,223
SZSE.ETF.159845,202308241449,SHORT,OPEN,2.415,10000,,289.8,278
SZSE.ETF.159845,202308241452,SHORT,CLOSE,2.413,10000,,289.56,281
SZSE.ETF.159845,202308241452,LONG,OPEN,2.413,10000,,289.56,281
SZSE.ETF.159845,202308241453,LONG,CLOSE,2.414,10000,,289.68,282
