code,time,direct,action,price,qty,tag,fee,barno
SSE.ETF.510050,202308101008,SHORT,OPEN,2.702,100,,0,361
SSE.ETF.510050,202308101345,SHORT,CLOSE,2.701,100,,0,427
SSE.ETF.510050,202308101345,LONG,OPEN,2.701,100,,0,427
SSE.ETF.510050,202308111008,LONG,CLOSE,2.692,100,,0,511
SSE.ETF.510050,202308111008,SHORT,OPEN,2.692,100,,0,511
SSE.ETF.510050,202308141331,SHORT,CLOSE,2.618,100,,0,673
SSE.ETF.510050,202308141331,LONG,OPEN,2.618,100,,0,673
SSE.ETF.510050,202308150947,LONG,CLOSE,2.624,100,,0,774
SSE.ETF.510050,202308150947,SHORT,OPEN,2.624,100,,0,774
SSE.ETF.510050,202308151414,SHORT,CLOSE,2.624,100,,0,952
SSE.ETF.510050,202308151414,LONG,OPEN,2.624,100,,0,952
SSE.ETF.510050,202308160944,LONG,CLOSE,2.611,100,,0,1011
SSE.ETF.510050,202308160944,SHORT,OPEN,2.611,100,,0,1011
SSE.ETF.510050,202308161102,SHORT,CLOSE,2.613,100,,0,1089
SSE.ETF.510050,202308161102,LONG,OPEN,2.613,100,,0,1089
SSE.ETF.510050,202308161334,LONG,CLOSE,2.612,100,,0,1151
SSE.ETF.510050,202308161334,SHORT,OPEN,2.612,100,,0,1151
SSE.ETF.510050,202308171055,SHORT,CLOSE,2.598,100,,0,1322
SSE.ETF.510050,202308171055,LONG,OPEN,2.598,100,,0,1322
