code,time,direct,action,price,qty,tag,fee,barno
SSE.ETF.588000,202308101008,LONG,OPEN,1.003,100,,0,361
SSE.ETF.588000,202308101109,LONG,CLOSE,1.001,100,,0,368
SSE.ETF.588000,202308101109,SHORT,OPEN,1.001,100,,0,368
SSE.ETF.588000,202308101402,SHORT,CLOSE,1.001,100,,0,444
SSE.ETF.588000,202308101402,LONG,OPEN,1.001,100,,0,444
SSE.ETF.588000,202308111008,LONG,CLOSE,0.998,100,,0,511
SSE.ETF.588000,202308111008,SHORT,OPEN,0.998,100,,0,511
SSE.ETF.588000,202308141339,SHORT,CLOSE,0.968,100,,0,680
SSE.ETF.588000,202308141339,LONG,OPEN,0.968,100,,0,680
SSE.ETF.588000,202308151023,LONG,CLOSE,0.967,100,,0,810
SSE.ETF.588000,202308151023,SHORT,OPEN,0.967,100,,0,810
SSE.ETF.588000,202308161022,SHORT,CLOSE,0.958,100,,0,1049
SSE.ETF.588000,202308161022,LONG,OPEN,0.958,100,,0,1049
SSE.ETF.588000,202308161026,LONG,CLOSE,0.956,100,,0,1053
SSE.ETF.588000,202308161026,SHORT,OPEN,0.956,100,,0,1053
SSE.ETF.588000,202308171045,SHORT,CLOSE,0.949,100,,0,1312
SSE.ETF.588000,202308171045,LONG,OPEN,0.949,100,,0,1312
