time,exchg,code,price,open,high,low,settle_price,upper_limit,lower_limit,total_volume,volume,total_turnover,turnover,open_interest,diff_interest,trading_date,action_date,action_time,pre_close,pre_settle,pre_interest,bid_price_0,bid_price_1,bid_price_2,bid_price_3,bid_price_4,bid_price_5,bid_price_6,bid_price_7,bid_price_8,bid_price_9,ask_price_0,ask_price_1,ask_price_2,ask_price_3,ask_price_4,ask_price_5,ask_price_6,ask_price_7,ask_price_8,ask_price_9,bid_qty_0,bid_qty_1,bid_qty_2,bid_qty_3,bid_qty_4,bid_qty_5,bid_qty_6,bid_qty_7,bid_qty_8,bid_qty_9,ask_qty_0,ask_qty_1,ask_qty_2,ask_qty_3,ask_qty_4,ask_qty_5,ask_qty_6,ask_qty_7,ask_qty_8,ask_qty_9
20230822142532224,SZSE,SZSE.ETF.159841,0.917,0.899,0.92,0.896,0.0,0.988,0.808,228945716.0,20200.0,207186384.32,18523.40000000596,0.0,0.0,20230822,20230822,142532226,0.898,0.0,0.0,0.917,0.916,0.915,0.914,0.913,0.0,0.0,0.0,0.0,0.0,0.918,0.919,0.92,0.921,0.922,0.0,0.0,0.0,0.0,0.0,576600.0,1772200.0,4138300.0,3260700.0,20000.0,0.0,0.0,0.0,0.0,0.0,1407100.0,1750400.0,1744500.0,407600.0,309200.0,0.0,0.0,0.0,0.0,0.0
20230822142535248,SZSE,SZSE.ETF.159841,0.917,0.899,0.92,0.896,0.0,0.988,0.808,228948716.0,3000.0,207189135.32,2751.0,0.0,0.0,20230822,20230822,142535249,0.898,0.0,0.0,0.917,0.916,0.915,0.914,0.913,0.0,0.0,0.0,0.0,0.0,0.918,0.919,0.92,0.921,0.922,0.0,0.0,0.0,0.0,0.0,573800.0,2445600.0,4143300.0,855500.0,20000.0,0.0,0.0,0.0,0.0,0.0,1407100.0,2015400.0,1744500.0,407600.0,309200.0,0.0,0.0,0.0,0.0,0.0
20230822142538244,SZSE,SZSE.ETF.159841,0.917,0.899,0.92,0.896,0.0,0.988,0.808,228978216.0,29500.0,207216186.82,27051.5,0.0,0.0,20230822,20230822,142538243,0.898,0.0,0.0,0.917,0.916,0.915,0.914,0.913,0.0,0.0,0.0,0.0,0.0,0.918,0.919,0.92,0.921,0.922,0.0,0.0,0.0,0.0,0.0,923800.0,4454100.0,3893300.0,255500.0,21000.0,0.0,0.0,0.0,0.0,0.0,759400.0,1507000.0,1944600.0,417600.0,309200.0,0.0,0.0,0.0,0.0,0.0
20230822142541216,SZSE,SZSE.ETF.159841,0.917,0.899,0.92,0.896,0.0,0.988,0.808,228980716.0,2500.0,207218480.82,2294.0,0.0,0.0,20230822,20230822,142541218,0.898,0.0,0.0,0.917,0.916,0.915,0.914,0.913,0.0,0.0,0.0,0.0,0.0,0.918,0.919,0.92,0.921,0.922,0.0,0.0,0.0,0.0,0.0,922800.0,4504100.0,3893300.0,255500.0,21000.0,0.0,0.0,0.0,0.0,0.0,857900.0,1915400.0,2550200.0,417600.0,309200.0,0.0,0.0,0.0,0.0,0.0
20230822142544224,SZSE,SZSE.ETF.159841,0.918,0.899,0.92,0.896,0.0,0.988,0.808,229030716.0,50000.0,207264380.82,45900.0,0.0,0.0,20230822,20230822,142544223,0.898,0.0,0.0,0.917,0.916,0.915,0.914,0.913,0.0,0.0,0.0,0.0,0.0,0.918,0.919,0.92,0.921,0.922,0.0,0.0,0.0,0.0,0.0,1424800.0,4654100.0,3643300.0,105500.0,21000.0,0.0,0.0,0.0,0.0,0.0,1057900.0,1915400.0,2550200.0,417600.0,304200.0,0.0,0.0,0.0,0.0,0.0
20230822142547224,SZSE,SZSE.ETF.159841,0.917,0.899,0.92,0.896,0.0,0.988,0.808,229086716.0,56000.0,207315732.82,51352.0,0.0,0.0,20230822,20230822,142547223,0.898,0.0,0.0,0.917,0.916,0.915,0.914,0.913,0.0,0.0,0.0,0.0,0.0,0.918,0.919,0.92,0.921,0.922,0.0,0.0,0.0,0.0,0.0,961000.0,5092400.0,3598800.0,255500.0,21000.0,0.0,0.0,0.0,0.0,0.0,807900.0,1507000.0,2550200.0,425600.0,304200.0,0.0,0.0,0.0,0.0,0.0
20230822142844236,SZSE,SZSE.ETF.159841,0.919,0.899,0.92,0.896,0.0,0.988,0.808,234417216.0,79400.0,212205442.92,72968.59999999404,0.0,0.0,20230822,20230822,142844237,0.898,0.0,0.0,0.918,0.917,0.916,0.915,0.914,0.0,0.0,0.0,0.0,0.0,0.919,0.92,0.921,0.922,0.923,0.0,0.0,0.0,0.0,0.0,1004200.0,5224600.0,4249200.0,116700.0,105500.0,0.0,0.0,0.0,0.0,0.0,178300.0,1949300.0,1646700.0,1562600.0,318000.0,0.0,0.0,0.0,0.0,0.0
20230822142847236,SZSE,SZSE.ETF.159841,0.919,0.899,0.92,0.896,0.0,0.988,0.808,234540916.0,123700.0,212319119.32,113676.40000000596,0.0,0.0,20230822,20230822,142847236,0.898,0.0,0.0,0.919,0.918,0.917,0.916,0.915,0.0,0.0,0.0,0.0,0.0,0.92,0.921,0.922,0.923,0.924,0.0,0.0,0.0,0.0,0.0,41500.0,1109300.0,5115500.0,4249200.0,116700.0,0.0,0.0,0.0,0.0,0.0,1940600.0,1755300.0,962600.0,318000.0,269700.0,0.0,0.0,0.0,0.0,0.0
20230822142850216,SZSE,SZSE.ETF.159841,0.919,0.899,0.92,0.896,0.0,0.988,0.808,234580416.0,39500.0,212355419.82,36300.5,0.0,0.0,20230822,20230822,142850218,0.898,0.0,0.0,0.919,0.918,0.917,0.916,0.915,0.0,0.0,0.0,0.0,0.0,0.92,0.921,0.922,0.923,0.924,0.0,0.0,0.0,0.0,0.0,51800.0,834500.0,5217400.0,4049200.0,116700.0,0.0,0.0,0.0,0.0,0.0,1560600.0,2470300.0,962600.0,318000.0,269700.0,0.0,0.0,0.0,0.0,0.0
20230822142853200,SZSE,SZSE.ETF.159841,0.919,0.899,0.92,0.896,0.0,0.988,0.808,234695516.0,115100.0,212461195.62,105775.80000001192,0.0,0.0,20230822,20230822,142853201,0.898,0.0,0.0,0.918,0.917,0.916,0.915,0.914,0.0,0.0,0.0,0.0,0.0,0.919,0.92,0.921,0.922,0.923,0.0,0.0,0.0,0.0,0.0,988300.0,4604300.0,4049200.0,266700.0,105500.0,0.0,0.0,0.0,0.0,0.0,420300.0,1668200.0,2626700.0,962600.0,318000.0,0.0,0.0,0.0,0.0,0.0
