[2023.08.30 10:53:09 - info ] Local executer inited, scale: 1, auto_clear: false, strict_sync: false, thread poolsize: 1, code_groups: 0
[2023.08.30 10:53:09 - info ] [exec_dw_etf]MiniImpactExecUnit SZSE.ETF.159901 inited, order price: BESTPX ¡À 0 ticks, order expired: 5 secs, order timespan:500 millisec, order qty: byrate @ 0.20 min_order: 0.00 is_cancel_unmanaged_order: true
[2023.08.30 13:08:15 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372095871 <= 1693372098340, execute later
[2023.08.30 13:08:21 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372101869 <= 1693372106410, execute later
[2023.08.30 13:08:24 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372104870 <= 1693372106410, execute later
[2023.08.30 13:08:27 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372107854 <= 1693372110650, execute later
[2023.08.30 13:08:33 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372113920 <= 1693372116687, execute later
[2023.08.30 13:08:36 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372116863 <= 1693372119639, execute later
[2023.08.30 13:08:39 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372119859 <= 1693372122636, execute later
[2023.08.30 13:08:48 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372128887 <= 1693372134250, execute later
[2023.08.30 13:08:48 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372131660 <= 1693372134250, execute later
[2023.08.30 13:08:51 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372131930 <= 1693372134696, execute later
[2023.08.30 13:08:51 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372134450 <= 1693372134696, execute later
[2023.08.30 13:09:00 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372140859 <= 1693372143636, execute later
[2023.08.30 13:09:03 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372143867 <= 1693372148400, execute later
[2023.08.30 13:09:06 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372146868 <= 1693372149636, execute later
[2023.08.30 13:09:12 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372152964 <= 1693372156020, execute later
[2023.08.30 13:09:15 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372155884 <= 1693372162050, execute later
[2023.08.30 13:09:18 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372158932 <= 1693372162050, execute later
[2023.08.30 13:09:21 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372161855 <= 1693372164632, execute later
[2023.08.30 13:09:30 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372170870 <= 1693372173635, execute later
[2023.08.30 13:09:33 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372173888 <= 1693372176657, execute later
[2023.08.30 13:09:36 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372176856 <= 1693372179800, execute later
[2023.08.30 13:09:42 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372182864 <= 1693372185642, execute later
[2023.08.30 13:10:03 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372203960 <= 1693372206310, execute later
[2023.08.30 13:10:06 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372206944 <= 1693372209724, execute later
[2023.08.30 13:10:22 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372221972 <= 1693372226020, execute later
[2023.08.30 13:10:24 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372224884 <= 1693372226020, execute later
[2023.08.30 13:10:27 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372227863 <= 1693372232790, execute later
[2023.08.30 13:10:30 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372233643 <= 1693372236980, execute later
[2023.08.30 13:10:30 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372230864 <= 1693372236980, execute later
[2023.08.30 13:10:33 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372233882 <= 1693372236980, execute later
[2023.08.30 13:10:36 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372236866 <= 1693372236980, execute later
[2023.08.30 13:10:42 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372242866 <= 1693372248320, execute later
[2023.08.30 13:10:45 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372245903 <= 1693372251430, execute later
[2023.08.30 13:10:48 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372248861 <= 1693372251430, execute later
[2023.08.30 13:10:54 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372254862 <= 1693372260780, execute later
[2023.08.30 13:10:57 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372260670 <= 1693372260980, execute later
[2023.08.30 13:10:57 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372257890 <= 1693372260980, execute later
[2023.08.30 13:11:00 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372260862 <= 1693372260980, execute later
[2023.08.30 13:11:06 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372266906 <= 1693372272380, execute later
[2023.08.30 13:11:09 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372269928 <= 1693372274240, execute later
[2023.08.30 13:11:12 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372272860 <= 1693372276650, execute later
[2023.08.30 13:11:15 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372275854 <= 1693372278627, execute later
[2023.08.30 13:11:30 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372293708 <= 1693372294280, execute later
[2023.08.30 13:11:30 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372290933 <= 1693372294280, execute later
[2023.08.30 13:11:33 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372296709 <= 1693372298490, execute later
[2023.08.30 13:11:34 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372293932 <= 1693372298490, execute later
[2023.08.30 13:11:36 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372296856 <= 1693372298490, execute later
[2023.08.30 13:11:45 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372305860 <= 1693372308630, execute later
[2023.08.30 13:11:48 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372311684 <= 1693372313330, execute later
[2023.08.30 13:11:49 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372308917 <= 1693372313330, execute later
[2023.08.30 13:11:51 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372311901 <= 1693372313330, execute later
[2023.08.30 13:11:51 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372313530 <= 1693372314669, execute later
[2023.08.30 13:11:54 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372313530 <= 1693372314669, execute later
[2023.08.30 13:12:00 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372320884 <= 1693372321630, execute later
[2023.08.30 13:12:03 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372321630 <= 1693372323657, execute later
[2023.08.30 13:12:06 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372326938 <= 1693372332790, execute later
[2023.08.30 13:12:06 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372329704 <= 1693372332790, execute later
[2023.08.30 13:12:09 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372332707 <= 1693372332790, execute later
[2023.08.30 13:12:10 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372329933 <= 1693372335790, execute later
[2023.08.30 13:12:12 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372332934 <= 1693372335790, execute later
[2023.08.30 13:12:12 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372335703 <= 1693372335790, execute later
[2023.08.30 13:12:16 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372335964 <= 1693372341790, execute later
[2023.08.30 13:12:18 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372338867 <= 1693372341790, execute later
[2023.08.30 13:12:21 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372341990 <= 1693372344672, execute later
[2023.08.30 13:12:21 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372341898 <= 1693372344672, execute later
[2023.08.30 13:12:24 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372344852 <= 1693372347629, execute later
[2023.08.30 13:12:28 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372341990 <= 1693372350705, execute later
[2023.08.30 13:12:30 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372341990 <= 1693372350869, execute later
[2023.08.30 13:12:33 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372353853 <= 1693372359670, execute later
[2023.08.30 13:12:36 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372356886 <= 1693372359670, execute later
[2023.08.30 13:12:39 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372362725 <= 1693372365330, execute later
[2023.08.30 13:12:40 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372359948 <= 1693372365330, execute later
[2023.08.30 13:12:42 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372362870 <= 1693372365330, execute later
[2023.08.30 13:12:51 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372371850 <= 1693372374621, execute later
[2023.08.30 13:12:54 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372374898 <= 1693372377663, execute later
[2023.08.30 13:13:06 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372386862 <= 1693372392040, execute later
[2023.08.30 13:13:09 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372389870 <= 1693372392240, execute later
[2023.08.30 13:13:12 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372392240 <= 1693372392240, execute later
[2023.08.30 13:13:18 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372398863 <= 1693372401627, execute later
[2023.08.30 13:13:21 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372404639 <= 1693372405340, execute later
[2023.08.30 13:13:24 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372404946 <= 1693372405340, execute later
[2023.08.30 13:13:27 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372407926 <= 1693372408940, execute later
[2023.08.30 13:13:30 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372410863 <= 1693372417050, execute later
[2023.08.30 13:13:33 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372416694 <= 1693372417050, execute later
[2023.08.30 13:13:33 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372413920 <= 1693372417050, execute later
[2023.08.30 13:13:36 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372416867 <= 1693372419633, execute later
[2023.08.30 13:13:39 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372419886 <= 1693372424140, execute later
[2023.08.30 13:13:42 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372422849 <= 1693372424140, execute later
[2023.08.30 13:13:48 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372428864 <= 1693372431641, execute later
[2023.08.30 13:13:54 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372434852 <= 1693372439970, execute later
[2023.08.30 13:13:57 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372437846 <= 1693372440622, execute later
[2023.08.30 13:14:01 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372440863 <= 1693372443630, execute later
[2023.08.30 13:14:03 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372443900 <= 1693372447660, execute later
[2023.08.30 13:14:06 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372446911 <= 1693372447660, execute later
[2023.08.30 13:14:09 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372452670 <= 1693372455830, execute later
[2023.08.30 13:14:09 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372449903 <= 1693372455830, execute later
[2023.08.30 13:14:12 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372452861 <= 1693372457000, execute later
[2023.08.30 13:14:15 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372455840 <= 1693372457000, execute later
[2023.08.30 13:14:18 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372458850 <= 1693372464900, execute later
[2023.08.30 13:14:21 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372461876 <= 1693372466330, execute later
[2023.08.30 13:14:24 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372464852 <= 1693372470720, execute later
[2023.08.30 13:14:27 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372467848 <= 1693372470720, execute later
[2023.08.30 13:14:30 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372470916 <= 1693372472880, execute later
[2023.08.30 13:14:33 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372476655 <= 1693372480070, execute later
[2023.08.30 13:14:33 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372473879 <= 1693372480070, execute later
[2023.08.30 13:14:36 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372479715 <= 1693372480070, execute later
[2023.08.30 13:14:37 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372476947 <= 1693372480200, execute later
[2023.08.30 13:14:39 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372479853 <= 1693372483670, execute later
[2023.08.30 13:14:42 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372482947 <= 1693372485717, execute later
[2023.08.30 13:14:45 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372485873 <= 1693372488645, execute later
[2023.08.30 13:14:48 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372488914 <= 1693372493390, execute later
[2023.08.30 13:14:51 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372491872 <= 1693372493390, execute later
[2023.08.30 13:14:54 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372494900 <= 1693372500570, execute later
[2023.08.30 13:14:54 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372497667 <= 1693372500570, execute later
[2023.08.30 13:14:57 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372497852 <= 1693372503550, execute later
[2023.08.30 13:14:57 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372500619 <= 1693372503550, execute later
[2023.08.30 13:15:00 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372500947 <= 1693372503550, execute later
[2023.08.30 13:15:03 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372503862 <= 1693372509540, execute later
[2023.08.30 13:15:06 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372506839 <= 1693372509540, execute later
[2023.08.30 13:15:09 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372511110 <= 1693372512668, execute later
[2023.08.30 13:15:09 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372509903 <= 1693372512668, execute later
[2023.08.30 13:15:15 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372515888 <= 1693372518657, execute later
[2023.08.30 13:15:18 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372518854 <= 1693372521960, execute later
[2023.08.30 13:15:18 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372521628 <= 1693372521960, execute later
[2023.08.30 13:15:21 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372521864 <= 1693372527930, execute later
[2023.08.30 13:15:24 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372524839 <= 1693372527930, execute later
[2023.08.30 13:15:27 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372527932 <= 1693372533530, execute later
[2023.08.30 13:15:30 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372533698 <= 1693372534720, execute later
[2023.08.30 13:15:31 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372530933 <= 1693372534720, execute later
[2023.08.30 13:15:33 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372533839 <= 1693372534720, execute later
[2023.08.30 13:15:36 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372536856 <= 1693372539625, execute later
[2023.08.30 13:15:39 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372542687 <= 1693372545350, execute later
[2023.08.30 13:15:39 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372539914 <= 1693372545350, execute later
[2023.08.30 13:15:42 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372542851 <= 1693372545350, execute later
[2023.08.30 13:15:45 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372545883 <= 1693372551320, execute later
[2023.08.30 13:15:48 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372548852 <= 1693372551320, execute later
[2023.08.30 13:15:51 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372551853 <= 1693372554620, execute later
[2023.08.30 13:15:57 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372560628 <= 1693372563680, execute later
[2023.08.30 13:15:57 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372557863 <= 1693372563680, execute later
[2023.08.30 13:16:00 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372560849 <= 1693372563680, execute later
[2023.08.30 13:16:03 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372563845 <= 1693372566614, execute later
[2023.08.30 13:16:09 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372569840 <= 1693372573150, execute later
[2023.08.30 13:16:12 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372573150 <= 1693372575676, execute later
[2023.08.30 13:16:12 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372572902 <= 1693372575676, execute later
[2023.08.30 13:16:15 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372573150 <= 1693372575676, execute later
[2023.08.30 13:16:24 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372585800 <= 1693372587668, execute later
[2023.08.30 13:16:24 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372584898 <= 1693372587668, execute later
[2023.08.30 13:16:27 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372587887 <= 1693372590664, execute later
[2023.08.30 13:16:30 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372590851 <= 1693372593629, execute later
[2023.08.30 13:16:36 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372599661 <= 1693372602270, execute later
[2023.08.30 13:16:36 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372596893 <= 1693372602270, execute later
[2023.08.30 13:16:39 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372599862 <= 1693372602270, execute later
[2023.08.30 13:16:42 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372602836 <= 1693372605612, execute later
[2023.08.30 13:16:45 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372608670 <= 1693372611050, execute later
[2023.08.30 13:16:45 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372605900 <= 1693372611050, execute later
[2023.08.30 13:16:48 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372608832 <= 1693372611050, execute later
[2023.08.30 13:16:51 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372611863 <= 1693372614639, execute later
[2023.08.30 13:16:54 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372614916 <= 1693372617694, execute later
[2023.08.30 13:16:57 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372617833 <= 1693372620280, execute later
[2023.08.30 13:17:00 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372620885 <= 1693372623653, execute later
[2023.08.30 13:17:09 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372629903 <= 1693372632669, execute later
[2023.08.30 13:17:12 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372632852 <= 1693372636960, execute later
[2023.08.30 13:17:15 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372635852 <= 1693372638624, execute later
[2023.08.30 13:17:21 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372644680 <= 1693372644697, execute later
[2023.08.30 13:17:24 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372647659 <= 1693372649350, execute later
[2023.08.30 13:17:24 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372644884 <= 1693372649350, execute later
[2023.08.30 13:17:27 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372647855 <= 1693372649350, execute later
[2023.08.30 13:17:33 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372653839 <= 1693372656614, execute later
[2023.08.30 13:17:36 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372656570 <= 1693372659614, execute later
[2023.08.30 13:17:36 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372656840 <= 1693372659614, execute later
[2023.08.30 13:17:39 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372659904 <= 1693372665330, execute later
[2023.08.30 13:17:39 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372662682 <= 1693372665330, execute later
[2023.08.30 13:17:42 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372662841 <= 1693372666420, execute later
[2023.08.30 13:17:45 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372665867 <= 1693372668635, execute later
[2023.08.30 13:17:54 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372674884 <= 1693372677660, execute later
[2023.08.30 13:17:57 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372677852 <= 1693372683570, execute later
[2023.08.30 13:18:00 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372680839 <= 1693372683570, execute later
[2023.08.30 13:18:03 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372686666 <= 1693372688820, execute later
[2023.08.30 13:18:04 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372683903 <= 1693372688820, execute later
[2023.08.30 13:18:06 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372686874 <= 1693372688820, execute later
[2023.08.30 13:18:15 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372695901 <= 1693372698669, execute later
[2023.08.30 13:18:18 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372698849 <= 1693372701624, execute later
[2023.08.30 13:18:27 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372707834 <= 1693372710604, execute later
[2023.08.30 13:18:33 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372713861 <= 1693372716624, execute later
[2023.08.30 13:18:36 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372716882 <= 1693372719300, execute later
[2023.08.30 13:18:39 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372719837 <= 1693372722612, execute later
[2023.08.30 13:18:45 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372728637 <= 1693372731530, execute later
[2023.08.30 13:18:45 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372725869 <= 1693372731530, execute later
[2023.08.30 13:18:48 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372728838 <= 1693372731530, execute later
[2023.08.30 13:18:51 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372731886 <= 1693372734650, execute later
[2023.08.30 13:18:54 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372734929 <= 1693372735590, execute later
[2023.08.30 13:19:03 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372746608 <= 1693372747830, execute later
[2023.08.30 13:19:03 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372743834 <= 1693372747830, execute later
[2023.08.30 13:19:06 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372746837 <= 1693372747830, execute later
[2023.08.30 13:19:18 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372758863 <= 1693372761632, execute later
[2023.08.30 13:19:21 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372761833 <= 1693372766980, execute later
[2023.08.30 13:19:24 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372767180 <= 1693372767613, execute later
[2023.08.30 13:19:24 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372764840 <= 1693372767613, execute later
[2023.08.30 13:19:27 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372767180 <= 1693372770649, execute later
[2023.08.30 13:19:27 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372767882 <= 1693372770649, execute later
[2023.08.30 13:19:30 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372770892 <= 1693372773669, execute later
[2023.08.30 13:19:33 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372773825 <= 1693372775680, execute later
[2023.08.30 13:19:39 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372779884 <= 1693372785900, execute later
[2023.08.30 13:19:42 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372782848 <= 1693372785900, execute later
[2023.08.30 13:19:45 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372785888 <= 1693372788661, execute later
[2023.08.30 13:19:48 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372788867 <= 1693372791642, execute later
[2023.08.30 13:19:51 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372791874 <= 1693372794646, execute later
[2023.08.30 13:19:51 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372787760 <= 1693372794646, execute later
[2023.08.30 13:19:54 - info ] [exec_dw_etf]No tick of SSE.ETF.510050 updated, 1693372787760 <= 1693372797606, execute later
