code,target,sigprice,gentime,usertag
SZSE.ETF.159901,0,2.711,20230823093959884,
SZSE.ETF.159901,0,2.71,20230823094059951,
SZSE.ETF.159901,0,2.71,20230823094159955,
SZSE.ETF.159901,0,2.709,20230823094259792,
SZSE.ETF.159901,0,2.709,20230823094357631,
SZSE.ETF.159901,0,2.705,20230823094700113,
SZSE.ETF.159901,0,2.703,20230823094759838,
SZSE.ETF.159901,0,2.704,20230823094841089,
SZSE.ETF.159901,100,2.704,20230823095037051,
SZSE.ETF.159901,100,2.704,20230823095200377,
SZSE.ETF.159901,100,2.702,20230823095259894,
SZSE.ETF.159901,100,2.702,20230823095400261,
SZSE.ETF.159901,0,2.703,20230823095500139,
SZSE.ETF.159901,100,2.703,20230823095600189,
SZSE.ETF.159901,100,2.706,20230823095659812,
SZSE.ETF.159901,100,2.704,20230823095730468,
SZSE.ETF.159901,100,2.706,20230823095959927,
SZSE.ETF.159901,0,2.705,20230823100100124,
SZSE.ETF.159901,0,2.7,20230823100200117,
SZSE.ETF.159901,0,2.701,20230823100204598,
SZSE.ETF.159901,0,2.705,20230823100359976,
SZSE.ETF.159901,0,2.702,20230823100459791,
SZSE.ETF.159901,0,2.702,20230823100559869,
SZSE.ETF.159901,0,2.702,20230823100614641,
SZSE.ETF.159901,0,2.703,20230823100800090,
SZSE.ETF.159901,0,2.702,20230823100859839,
SZSE.ETF.159901,0,2.704,20230823100959966,
SZSE.ETF.159901,0,2.702,20230823101100257,
SZSE.ETF.159901,0,2.702,20230823101200231,
SZSE.ETF.159901,0,2.702,20230823101259767,
SZSE.ETF.159901,0,2.701,20230823101359785,
SZSE.ETF.159901,0,2.7,20230823101418320,
SZSE.ETF.159901,0,2.699,20230823101659911,
SZSE.ETF.159901,0,2.702,20230823101759981,
SZSE.ETF.159901,0,2.701,20230823101859885,
SZSE.ETF.159901,0,2.704,20230823101959856,
SZSE.ETF.159901,0,2.704,20230823102059814,
SZSE.ETF.159901,0,2.702,20230823102159811,
SZSE.ETF.159901,0,2.707,20230823102300163,
SZSE.ETF.159901,0,2.709,20230823102359908,
SZSE.ETF.159901,0,2.706,20230823102500170,
SZSE.ETF.159901,0,2.704,20230823102559753,
SZSE.ETF.159901,0,2.704,20230823102659796,
SZSE.ETF.159901,0,2.704,20230823102759794,
SZSE.ETF.159901,0,2.704,20230823102900175,
SZSE.ETF.159901,0,2.703,20230823103000196,
SZSE.ETF.159901,0,2.705,20230823103100181,
SZSE.ETF.159901,100,2.695,20230823105100199,
SZSE.ETF.159901,0,2.696,20230823105143640,
SZSE.ETF.159901,0,2.697,20230823105255000,
SZSE.ETF.159901,0,2.697,20230823105359710,
SZSE.ETF.159901,0,2.698,20230823105459690,
SZSE.ETF.159901,0,2.697,20230823105559920,
SZSE.ETF.159901,0,2.698,20230823105659926,
SZSE.ETF.159901,0,2.698,20230823105759895,
SZSE.ETF.159901,0,2.698,20230823105859750,
SZSE.ETF.159901,0,2.699,20230823110000210,
SZSE.ETF.159901,0,2.699,20230823110059940,
SZSE.ETF.159901,0,2.698,20230823110159896,
SZSE.ETF.159901,0,2.698,20230823110259520,
SZSE.ETF.159901,0,2.695,20230823110359874,
SZSE.ETF.159901,0,2.694,20230823110459972,
SZSE.ETF.159901,0,2.695,20230823110559605,
SZSE.ETF.159901,0,2.696,20230823110700304,
SZSE.ETF.159901,0,2.694,20230823110800235,
SZSE.ETF.159901,0,2.695,20230823110900038,
SZSE.ETF.159901,0,2.696,20230823110959977,
SZSE.ETF.159901,0,2.696,20230823111100091,
SZSE.ETF.159901,0,2.697,20230823111200089,
SZSE.ETF.159901,0,2.696,20230823111259911,
SZSE.ETF.159901,0,2.696,20230823111400151,
SZSE.ETF.159901,0,2.696,20230823111500101,
SZSE.ETF.159901,0,2.699,20230823111600009,
SZSE.ETF.159901,0,2.702,20230823111659916,
SZSE.ETF.159901,0,2.698,20230823111759915,
SZSE.ETF.159901,0,2.703,20230823112300201,
SZSE.ETF.159901,0,2.702,20230823112359714,
SZSE.ETF.159901,0,2.704,20230823112519909,
SZSE.ETF.159901,0,2.703,20230823112800352,
SZSE.ETF.159901,0,2.702,20230823112958749,
SZSE.ETF.159901,0,2.697,20230823130259500,
SZSE.ETF.159901,0,2.696,20230823130359500,
SZSE.ETF.159901,0,2.696,20230823130459500,
SZSE.ETF.159901,0,2.695,20230823130559500,
SZSE.ETF.159901,0,2.695,20230823130659500,
SZSE.ETF.159901,0,2.695,20230823130759500,
SZSE.ETF.159901,0,2.695,20230823130859500,
SZSE.ETF.159901,0,2.694,20230823130959500,
SZSE.ETF.159901,0,2.694,20230823131059500,
SZSE.ETF.159901,0,2.694,20230823131216500,
SZSE.ETF.159901,0,2.697,20230823131259500,
SZSE.ETF.159901,0,2.7,20230823131359500,
SZSE.ETF.159901,0,2.702,20230823131459500,
SZSE.ETF.159901,0,2.703,20230823131559500,
SZSE.ETF.159901,0,2.697,20230823131709500,
SZSE.ETF.159901,0,2.699,20230823131759500,
SZSE.ETF.159901,0,2.7,20230823131859500,
SZSE.ETF.159901,0,2.701,20230823131959500,
SZSE.ETF.159901,0,2.7,20230823132059500,
SZSE.ETF.159901,100,2.697,20230823132159500,
SZSE.ETF.159901,100,2.695,20230823132259500,
SZSE.ETF.159901,100,2.694,20230823132359500,
SZSE.ETF.159901,100,2.695,20230823132459500,
SZSE.ETF.159901,0,2.693,20230823132559500,
SZSE.ETF.159901,0,2.693,20230823132659500,
SZSE.ETF.159901,0,2.695,20230823132759500,
SZSE.ETF.159901,100,2.695,20230823132859500,
SZSE.ETF.159901,0,2.695,20230823132959500,
SZSE.ETF.159901,100,2.694,20230823133100304,
SZSE.ETF.159901,0,2.693,20230823133159195,
SZSE.ETF.159901,0,2.695,20230823133300712,
SZSE.ETF.159901,100,2.694,20230823133400752,
SZSE.ETF.159901,100,2.694,20230823133459864,
SZSE.ETF.159901,100,2.696,20230823133600371,
SZSE.ETF.159901,0,2.695,20230823133700388,
SZSE.ETF.159901,0,2.695,20230823133800508,
SZSE.ETF.159901,0,2.694,20230823133900325,
SZSE.ETF.159901,0,2.694,20230823133959857,
SZSE.ETF.159901,0,2.694,20230823134100009,
SZSE.ETF.159901,0,2.697,20230823134200354,
SZSE.ETF.159901,0,2.696,20230823134300443,
SZSE.ETF.159901,0,2.696,20230823134400732,
SZSE.ETF.159901,100,2.695,20230823134500399,
SZSE.ETF.159901,100,2.695,20230823134600395,
SZSE.ETF.159901,100,2.7,20230823134700437,
SZSE.ETF.159901,100,2.699,20230823134800212,
SZSE.ETF.159901,0,2.697,20230823134808349,
SZSE.ETF.159901,0,2.694,20230823135060191,
SZSE.ETF.159901,0,2.694,20230823135258777,
SZSE.ETF.159901,0,2.694,20230823135300214,
SZSE.ETF.159901,0,2.699,20230823135359611,
SZSE.ETF.159901,0,2.7,20230823135459996,
SZSE.ETF.159901,100,2.703,20230823135600901,
SZSE.ETF.159901,-0,2.701,20230823135759500,
SZSE.ETF.159901,0,2.703,20230823135859972,
SZSE.ETF.159901,0,2.703,20230823135959740,
SZSE.ETF.159901,-0,2.702,20230823140059700,
SZSE.ETF.159901,-0,2.7,20230823140159864,
SZSE.ETF.159901,-0,2.699,20230823140300122,
SZSE.ETF.159901,-0,2.697,20230823140400402,
SZSE.ETF.159901,0,2.697,20230823140500537,
SZSE.ETF.159901,-0,2.696,20230823140600171,
SZSE.ETF.159901,-0,2.695,20230823140659998,
SZSE.ETF.159901,-0,2.694,20230823140759972,
SZSE.ETF.159901,-0,2.693,20230823140859874,
SZSE.ETF.159901,0,2.692,20230823140959851,
SZSE.ETF.159901,0,2.693,20230823141059974,
SZSE.ETF.159901,-0,2.692,20230823141159975,
SZSE.ETF.159901,0,2.695,20230823141259840,
SZSE.ETF.159901,-0,2.694,20230823141359823,
SZSE.ETF.159901,-0,2.695,20230823141459560,
SZSE.ETF.159901,-0,2.695,20230823141559973,
SZSE.ETF.159901,0,2.694,20230823141659830,
SZSE.ETF.159901,0,2.694,20230823141759877,
SZSE.ETF.159901,-0,2.692,20230823141859971,
SZSE.ETF.159901,-0,2.692,20230823141959879,
SZSE.ETF.159901,0,2.692,20230823142059986,
SZSE.ETF.159901,-0,2.691,20230823142159900,
SZSE.ETF.159901,-100,2.69,20230823142259801,
SZSE.ETF.159901,100,2.688,20230823142359870,
SZSE.ETF.159901,-100,2.687,20230823142459824,
SZSE.ETF.159901,-100,2.686,20230823142559860,
SZSE.ETF.159901,-100,2.686,20230823142659941,
SZSE.ETF.159901,-10000,2.684,20230823142759872,
SZSE.ETF.159901,-10000,2.682,20230823142859910,
SZSE.ETF.159901,0,2.684,20230823142959890,
SZSE.ETF.159901,-10000,2.684,20230823143059910,
SZSE.ETF.159901,-10000,2.68,20230823143159900,
SZSE.ETF.159901,10000,2.681,20230823143259958,
SZSE.ETF.159901,-10000,2.68,20230823143359974,
SZSE.ETF.159901,-10000,2.679,20230823143459910,
SZSE.ETF.159901,10000,2.682,20230823143559973,
SZSE.ETF.159901,-10000,2.679,20230823143659920,
SZSE.ETF.159901,-0,2.678,20230823143759965,
SZSE.ETF.159901,10000,2.678,20230823143859960,
SZSE.ETF.159901,10000,2.676,20230823143959987,
SZSE.ETF.159901,-10000,2.676,20230823144059930,
SZSE.ETF.159901,10000,2.679,20230823144159930,
SZSE.ETF.159901,0,2.679,20230823144300500,
SZSE.ETF.159901,0,2.681,20230823144359890,
SZSE.ETF.159901,10000,2.683,20230823144500500,
SZSE.ETF.159901,10000,2.686,20230823144600009,
SZSE.ETF.159901,-10000,2.679,20230823144700464,
SZSE.ETF.159901,-10000,2.681,20230823144759547,
SZSE.ETF.159901,-10000,2.679,20230823144900450,
SZSE.ETF.159901,10000,2.68,20230823145000456,
SZSE.ETF.159901,10000,2.679,20230823145100460,
SZSE.ETF.159901,-10000,2.679,20230823145200447,
SZSE.ETF.159901,-10000,2.68,20230823145300150,
SZSE.ETF.159901,-10000,2.676,20230823145400000,
SZSE.ETF.159901,-10000,2.674,20230823145500438,
SZSE.ETF.159901,10000,2.676,20230823145600469,
SZSE.ETF.159901,0,2.676,20230823145659981,
SZSE.ETF.159901,0,2.676,20230823145759959,
SZSE.ETF.159901,0,2.676,20230823145859957,
SZSE.ETF.159901,0,2.674,20230823150050162,
SZSE.ETF.159901,-10000,2.716,20230824140559600,
SZSE.ETF.159901,-0,2.715,20230824140759600,
SZSE.ETF.159901,-0,2.715,20230824140859600,
SZSE.ETF.159901,0,2.713,20230824140959600,
SZSE.ETF.159901,0,2.713,20230824141059600,
SZSE.ETF.159901,0,2.717,20230824141159780,
SZSE.ETF.159901,-0,2.715,20230824141259760,
SZSE.ETF.159901,0,2.716,20230824141359600,
SZSE.ETF.159901,0,2.717,20230824141459700,
SZSE.ETF.159901,0,2.717,20230824141559670,
SZSE.ETF.159901,-0,2.717,20230824141659600,
SZSE.ETF.159901,-0,2.714,20230824141759700,
SZSE.ETF.159901,0,2.715,20230824141859600,
SZSE.ETF.159901,0,2.716,20230824141959500,
SZSE.ETF.159901,0,2.717,20230824142059500,
SZSE.ETF.159901,0,2.717,20230824142159500,
SZSE.ETF.159901,0,2.72,20230824142259500,
SZSE.ETF.159901,-0,2.72,20230824142359388,
SZSE.ETF.159901,-0,2.716,20230824142459500,
SZSE.ETF.159901,0,2.718,20230824142559600,
SZSE.ETF.159901,-0,2.716,20230824142659600,
SZSE.ETF.159901,0,2.716,20230824142759600,
SZSE.ETF.159901,-0,2.716,20230824142859600,
SZSE.ETF.159901,-0,2.715,20230824142959600,
SZSE.ETF.159901,-0,2.713,20230824143059600,
SZSE.ETF.159901,-0,2.711,20230824143159600,
SZSE.ETF.159901,0,2.711,20230824143259600,
SZSE.ETF.159901,-0,2.711,20230824143359600,
SZSE.ETF.159901,0,2.711,20230824143459600,
