time,exchg,code,price,open,high,low,settle_price,upper_limit,lower_limit,total_volume,volume,total_turnover,turnover,open_interest,diff_interest,trading_date,action_date,action_time,pre_close,pre_settle,pre_interest,bid_price_0,bid_price_1,bid_price_2,bid_price_3,bid_price_4,bid_price_5,bid_price_6,bid_price_7,bid_price_8,bid_price_9,ask_price_0,ask_price_1,ask_price_2,ask_price_3,ask_price_4,ask_price_5,ask_price_6,ask_price_7,ask_price_8,ask_price_9,bid_qty_0,bid_qty_1,bid_qty_2,bid_qty_3,bid_qty_4,bid_qty_5,bid_qty_6,bid_qty_7,bid_qty_8,bid_qty_9,ask_qty_0,ask_qty_1,ask_qty_2,ask_qty_3,ask_qty_4,ask_qty_5,ask_qty_6,ask_qty_7,ask_qty_8,ask_qty_9
20230830105431292,SSE,SSE.ETF.510050,2.6,2.61,2.617,2.598,0.0,2.867,2.345,344150871.0,21000.0,897620540.0,54589.0,0.0,0.0,20230830,20230830,105431293,2.606,0.0,0.0,2.599,2.598,2.597,2.596,2.595,0.0,0.0,0.0,0.0,0.0,2.6,2.601,2.602,2.603,2.604,0.0,0.0,0.0,0.0,0.0,916800.0,3208000.0,3050800.0,3264100.0,2131200.0,0.0,0.0,0.0,0.0,0.0,2460400.0,3782000.0,3704700.0,942500.0,964400.0,0.0,0.0,0.0,0.0,0.0
20230830105434264,SSE,SSE.ETF.510050,2.599,2.61,2.617,2.598,0.0,2.867,2.345,344350871.0,200000.0,898140340.0,519800.0,0.0,0.0,20230830,20230830,105434266,2.606,0.0,0.0,2.599,2.598,2.597,2.596,2.595,0.0,0.0,0.0,0.0,0.0,2.6,2.601,2.602,2.603,2.604,0.0,0.0,0.0,0.0,0.0,756100.0,3044700.0,3123800.0,3372100.0,2722300.0,0.0,0.0,0.0,0.0,0.0,2391500.0,3482000.0,3792700.0,730500.0,964400.0,0.0,0.0,0.0,0.0,0.0
20230830105437304,SSE,SSE.ETF.510050,2.6,2.61,2.617,2.598,0.0,2.867,2.345,344353971.0,3100.0,898148400.0,8060.0,0.0,0.0,20230830,20230830,105437306,2.606,0.0,0.0,2.599,2.598,2.597,2.596,2.595,0.0,0.0,0.0,0.0,0.0,2.6,2.601,2.602,2.603,2.604,0.0,0.0,0.0,0.0,0.0,758000.0,3459200.0,3123800.0,2462100.0,1899800.0,0.0,0.0,0.0,0.0,0.0,1211300.0,3322800.0,3781700.0,1040500.0,886900.0,0.0,0.0,0.0,0.0,0.0
20230830105440308,SSE,SSE.ETF.510050,2.6,2.61,2.617,2.598,0.0,2.867,2.345,344382371.0,28400.0,898222221.0,73821.0,0.0,0.0,20230830,20230830,105440307,2.606,0.0,0.0,2.599,2.598,2.597,2.596,2.595,0.0,0.0,0.0,0.0,0.0,2.6,2.601,2.602,2.603,2.604,0.0,0.0,0.0,0.0,0.0,889300.0,3449200.0,3118800.0,3373100.0,2209700.0,0.0,0.0,0.0,0.0,0.0,2108700.0,3632800.0,3784200.0,1030500.0,886900.0,0.0,0.0,0.0,0.0,0.0
20230830105443220,SSE,SSE.ETF.510050,2.599,2.61,2.617,2.598,0.0,2.867,2.345,344415271.0,32900.0,898307742.0,85521.0,0.0,0.0,20230830,20230830,105443220,2.606,0.0,0.0,2.599,2.598,2.597,2.596,2.595,0.0,0.0,0.0,0.0,0.0,2.6,2.601,2.602,2.603,2.604,0.0,0.0,0.0,0.0,0.0,880900.0,3314000.0,3118800.0,3373100.0,2132200.0,0.0,0.0,0.0,0.0,0.0,2200900.0,3632800.0,3784200.0,1030500.0,964400.0,0.0,0.0,0.0,0.0,0.0
20230830105446220,SSE,SSE.ETF.510050,2.6,2.61,2.617,2.598,0.0,2.867,2.345,344489671.0,74400.0,898501120.0,193378.0,0.0,0.0,20230830,20230830,105446220,2.606,0.0,0.0,2.599,2.598,2.597,2.596,2.595,0.0,0.0,0.0,0.0,0.0,2.6,2.601,2.602,2.603,2.604,0.0,0.0,0.0,0.0,0.0,823700.0,3314000.0,3030800.0,3284600.0,2133000.0,0.0,0.0,0.0,0.0,0.0,2488500.0,3632800.0,3396200.0,642500.0,964400.0,0.0,0.0,0.0,0.0,0.0
20230830105449236,SSE,SSE.ETF.510050,2.599,2.61,2.617,2.598,0.0,2.867,2.345,344509671.0,20000.0,898553110.0,51990.0,0.0,0.0,20230830,20230830,105449235,2.606,0.0,0.0,2.599,2.598,2.597,2.596,2.595,0.0,0.0,0.0,0.0,0.0,2.6,2.601,2.602,2.603,2.604,0.0,0.0,0.0,0.0,0.0,860700.0,3318200.0,3118800.0,3372600.0,2424100.0,0.0,0.0,0.0,0.0,0.0,1271900.0,3632800.0,3784200.0,1630500.0,964400.0,0.0,0.0,0.0,0.0,0.0
20230830105452220,SSE,SSE.ETF.510050,2.599,2.61,2.617,2.598,0.0,2.867,2.345,344616671.0,107000.0,898831206.0,278096.0,0.0,0.0,20230830,20230830,105452220,2.606,0.0,0.0,2.599,2.598,2.597,2.596,2.595,0.0,0.0,0.0,0.0,0.0,2.6,2.601,2.602,2.603,2.604,0.0,0.0,0.0,0.0,0.0,826000.0,3927800.0,3118800.0,3064600.0,2424100.0,0.0,0.0,0.0,0.0,0.0,2476500.0,3322800.0,3788200.0,1040500.0,964400.0,0.0,0.0,0.0,0.0,0.0
20230830105455252,SSE,SSE.ETF.510050,2.6,2.61,2.617,2.598,0.0,2.867,2.345,344626671.0,10000.0,898857206.0,26000.0,0.0,0.0,20230830,20230830,105455251,2.606,0.0,0.0,2.599,2.598,2.597,2.596,2.595,0.0,0.0,0.0,0.0,0.0,2.6,2.601,2.602,2.603,2.604,0.0,0.0,0.0,0.0,0.0,845200.0,3669900.0,3118800.0,3374600.0,2424100.0,0.0,0.0,0.0,0.0,0.0,2174000.0,3632800.0,3788200.0,1030500.0,964400.0,0.0,0.0,0.0,0.0,0.0
20230830105458220,SSE,SSE.ETF.510050,2.599,2.61,2.617,2.598,0.0,2.867,2.345,344647171.0,20500.0,898910486.0,53280.0,0.0,0.0,20230830,20230830,105458220,2.606,0.0,0.0,2.599,2.598,2.597,2.596,2.595,0.0,0.0,0.0,0.0,0.0,2.6,2.601,2.602,2.603,2.604,0.0,0.0,0.0,0.0,0.0,888800.0,3983400.0,3119800.0,3064600.0,2424100.0,0.0,0.0,0.0,0.0,0.0,2173500.0,3322800.0,3788200.0,1340500.0,964400.0,0.0,0.0,0.0,0.0,0.0
