code,time,direct,action,price,qty,tag,fee,barno
SZSE.ETF.159919,202308281026,LONG,OPEN,3.933,100,,4.72,32
SZSE.ETF.159919,202308281028,LONG,CLOSE,3.935,100,,4.72,34
SZSE.ETF.159919,202308281028,SHORT,OPEN,3.935,100,,4.72,34
SZSE.ETF.159919,202308281029,SHORT,CLOSE,3.942,100,,4.73,35
SZSE.ETF.159919,202308281032,LONG,OPEN,3.945,100,,4.73,38
SZSE.ETF.159919,202308281033,LONG,CLOSE,3.938,100,,4.73,39
SZSE.ETF.159919,202308281033,SHORT,OPEN,3.938,100,,4.73,39
SZSE.ETF.159919,202308281034,SHORT,CLOSE,3.94,100,,4.73,40
SZSE.ETF.159919,202308281034,LONG,OPEN,3.94,100,,4.73,40
SZSE.ETF.159919,202308281035,LONG,CLOSE,3.937,100,,4.72,41
SZSE.ETF.159919,202308281035,SHORT,OPEN,3.937,100,,4.72,41
SZSE.ETF.159919,202308281036,SHORT,CLOSE,3.941,100,,4.73,42
SZSE.ETF.159919,202308281036,LONG,OPEN,3.941,100,,4.73,42
SZSE.ETF.159919,202308281038,LONG,CLOSE,3.941,100,,4.73,44
SZSE.ETF.159919,202308281038,SHORT,OPEN,3.941,100,,4.73,44
SZSE.ETF.159919,202308281039,SHORT,CLOSE,3.945,100,,4.73,45
SZSE.ETF.159919,202308281039,LONG,OPEN,3.945,100,,4.73,45
SZSE.ETF.159919,202308281041,LONG,CLOSE,3.949,100,,4.74,47
SZSE.ETF.159919,202308281041,SHORT,OPEN,3.949,100,,4.74,47
SZSE.ETF.159919,202308281042,SHORT,CLOSE,3.951,100,,4.74,48
SZSE.ETF.159919,202308281042,LONG,OPEN,3.951,100,,4.74,48
SZSE.ETF.159919,202308281044,LONG,CLOSE,3.948,100,,4.74,50
SZSE.ETF.159919,202308281044,SHORT,OPEN,3.948,100,,4.74,50
SZSE.ETF.159919,202308281045,SHORT,CLOSE,3.95,100,,4.74,51
SZSE.ETF.159919,202308281045,LONG,OPEN,3.95,100,,4.74,51
SZSE.ETF.159919,202308281046,LONG,CLOSE,3.949,100,,4.74,52
SZSE.ETF.159919,202308281046,SHORT,OPEN,3.949,100,,4.74,52
SZSE.ETF.159919,202308281047,SHORT,CLOSE,3.953,100,,4.74,53
SZSE.ETF.159919,202308281047,LONG,OPEN,3.953,100,,4.74,53
SZSE.ETF.159919,202308281048,LONG,CLOSE,3.949,100,,4.74,54
SZSE.ETF.159919,202308281049,LONG,OPEN,3.951,100,,4.74,55
SZSE.ETF.159919,202308281050,LONG,CLOSE,3.948,100,,4.74,56
SZSE.ETF.159919,202308281054,LONG,OPEN,3.958,100,,4.75,60
SZSE.ETF.159919,202308281055,LONG,CLOSE,3.954,100,,4.74,61
SZSE.ETF.159919,202308281055,SHORT,OPEN,3.954,100,,4.74,61
SZSE.ETF.159919,202308281056,SHORT,CLOSE,3.95,100,,4.74,62
SZSE.ETF.159919,202308281059,LONG,OPEN,3.947,100,,4.74,65
SZSE.ETF.159919,202308281100,LONG,CLOSE,3.946,100,,4.74,66
SZSE.ETF.159919,202308281100,SHORT,OPEN,3.946,100,,4.74,66
SZSE.ETF.159919,202308281101,SHORT,CLOSE,3.948,100,,4.74,67
SZSE.ETF.159919,202308281101,LONG,OPEN,3.948,100,,4.74,67
SZSE.ETF.159919,202308281102,LONG,CLOSE,3.948,100,,4.74,68
SZSE.ETF.159919,202308281102,SHORT,OPEN,3.948,100,,4.74,68
SZSE.ETF.159919,202308281104,SHORT,CLOSE,3.941,100,,4.73,70
SZSE.ETF.159919,202308281104,LONG,OPEN,3.941,100,,4.73,70
SZSE.ETF.159919,202308281105,LONG,CLOSE,3.945,100,,4.73,71
SZSE.ETF.159919,202308281128,LONG,OPEN,3.937,100,,4.72,94
SZSE.ETF.159919,202308281129,LONG,CLOSE,3.936,100,,4.72,95
SZSE.ETF.159919,202308281129,SHORT,OPEN,3.936,100,,4.72,95
SZSE.ETF.159919,202308281130,SHORT,CLOSE,3.936,100,,4.72,96
SZSE.ETF.159919,202308281130,LONG,OPEN,3.936,100,,4.72,96
SZSE.ETF.159919,202308281302,LONG,CLOSE,3.926,100,,4.71,99
SZSE.ETF.159919,202308281302,SHORT,OPEN,3.926,100,,4.71,99
SZSE.ETF.159919,202308281303,SHORT,CLOSE,3.925,100,,4.71,100
SZSE.ETF.159919,202308281304,SHORT,OPEN,3.922,100,,4.71,101
SZSE.ETF.159919,202308281306,SHORT,CLOSE,3.92,100,,4.7,102
SZSE.ETF.159919,202308281445,LONG,OPEN,3.881,100,,4.66,201
SZSE.ETF.159919,202308281447,LONG,CLOSE,3.903,100,,4.68,204
SZSE.ETF.159919,202308281447,SHORT,OPEN,3.903,100,,4.68,204
SZSE.ETF.159919,202308281449,SHORT,CLOSE,3.904,100,,4.68,205
SZSE.ETF.159919,202308281449,LONG,OPEN,3.904,100,,4.68,205
SZSE.ETF.159919,202308281450,LONG,CLOSE,3.886,100,,4.66,206
SZSE.ETF.159919,202308281450,SHORT,OPEN,3.886,100,,4.66,206
SZSE.ETF.159919,202308281455,SHORT,CLOSE,3.892,100,,4.67,211
SZSE.ETF.159919,202308281455,LONG,OPEN,3.892,100,,4.67,211
SZSE.ETF.159919,202308281457,LONG,CLOSE,3.894,100,,4.67,213
SZSE.ETF.159919,202308281457,SHORT,OPEN,3.894,100,,4.67,213
SZSE.ETF.159919,202308281458,SHORT,CLOSE,3.894,100,,4.67,214
