code,target,sigprice,gentime,usertag
SZSE.ETF.159901,-0,2.693,20230825093200572,
SZSE.ETF.159901,0,2.693,20230825093300577,
SZSE.ETF.159901,-0,2.691,20230825093401422,
SZSE.ETF.159901,0,2.694,20230825093501373,
SZSE.ETF.159901,-0,2.697,20230825093601373,
SZSE.ETF.159901,-0,2.696,20230825093701363,
SZSE.ETF.159901,-0,2.693,20230825093801363,
SZSE.ETF.159901,0,2.694,20230825093901390,
SZSE.ETF.159901,0,2.694,20230825094000600,
SZSE.ETF.159901,0,2.696,20230825094101342,
SZSE.ETF.159901,-0,2.696,20230825094201362,
SZSE.ETF.159901,-0,2.694,20230825094301352,
SZSE.ETF.159901,-0,2.693,20230825094401344,
SZSE.ETF.159901,0,2.693,20230825094501406,
SZSE.ETF.159901,-0,2.693,20230825094601356,
SZSE.ETF.159901,-0,2.697,20230825094701329,
SZSE.ETF.159901,-0,2.696,20230825094801354,
SZSE.ETF.159901,0,2.696,20230825094901346,
SZSE.ETF.159901,0,2.693,20230825095001327,
SZSE.ETF.159901,0,2.695,20230825095101331,
SZSE.ETF.159901,0,2.694,20230825095201367,
SZSE.ETF.159901,0,2.694,20230825095301325,
SZSE.ETF.159901,0,2.693,20230825095401435,
SZSE.ETF.159901,-0,2.693,20230825095501315,
SZSE.ETF.159901,-0,2.693,20230825095601378,
SZSE.ETF.159901,0,2.694,20230825095701326,
SZSE.ETF.159901,-0,2.694,20230825095801331,
SZSE.ETF.159901,-0,2.695,20230825095901332,
SZSE.ETF.159901,-0,2.698,20230825100001452,
SZSE.ETF.159901,0,2.695,20230825100101337,
SZSE.ETF.159901,-0,2.692,20230825100201332,
SZSE.ETF.159901,-0,2.69,20230825100301334,
SZSE.ETF.159901,-0,2.69,20230825100401344,
SZSE.ETF.159901,-0,2.689,20230825100501338,
SZSE.ETF.159901,-0,2.687,20230825100601332,
SZSE.ETF.159901,0,2.687,20230825100701353,
SZSE.ETF.159901,-0,2.686,20230825100800446,
SZSE.ETF.159901,0,2.686,20230825100901351,
SZSE.ETF.159901,0,2.69,20230825101001378,
SZSE.ETF.159901,-0,2.688,20230825101100254,
SZSE.ETF.159901,0,2.691,20230825101217328,
SZSE.ETF.159901,0,2.693,20230825101300213,
SZSE.ETF.159901,0,2.692,20230825101400216,
SZSE.ETF.159901,-0,2.693,20230825101500250,
SZSE.ETF.159901,0,2.694,20230825101600239,
SZSE.ETF.159901,0,2.698,20230825101700333,
SZSE.ETF.159901,-0,2.698,20230825101800216,
SZSE.ETF.159901,-0,2.697,20230825101900209,
SZSE.ETF.159901,-0,2.695,20230825102000204,
SZSE.ETF.159901,-0,2.695,20230825102100272,
SZSE.ETF.159901,0,2.699,20230825102200328,
SZSE.ETF.159901,-0,2.697,20230825102300200,
SZSE.ETF.159901,-0,2.695,20230825102424204,
SZSE.ETF.159901,-0,2.695,20230825102500201,
SZSE.ETF.159901,-0,2.693,20230825102600197,
SZSE.ETF.159901,-0,2.691,20230825102700172,
SZSE.ETF.159901,-0,2.686,20230825102800193,
SZSE.ETF.159901,-0,2.69,20230825102900174,
SZSE.ETF.159901,0,2.685,20230825103000182,
SZSE.ETF.159901,-0,2.691,20230825103100281,
SZSE.ETF.159901,0,2.692,20230825103200179,
SZSE.ETF.159901,0,2.693,20230825103300170,
SZSE.ETF.159901,0,2.695,20230825103400185,
SZSE.ETF.159901,0,2.695,20230825103553322,
SZSE.ETF.159901,-0,2.69,20230825103600157,
SZSE.ETF.159901,-0,2.692,20230825103700155,
SZSE.ETF.159901,0,2.693,20230825103800148,
SZSE.ETF.159901,-0,2.691,20230825103900157,
SZSE.ETF.159901,-0,2.691,20230825104000146,
SZSE.ETF.159901,-0,2.694,20230825104100147,
SZSE.ETF.159901,0,2.69,20230825104200148,
SZSE.ETF.159901,-0,2.69,20230825104300151,
SZSE.ETF.159901,0,2.69,20230825104400139,
SZSE.ETF.159901,-0,2.69,20230825104500139,
