code,time,direct,action,price,qty,tag,fee,barno
SZSE.ETF.159949,202308231339,LONG,OPEN,0.873,100,,0,149
SZSE.ETF.159949,202308231341,LONG,CLOSE,0.873,100,,0,151
SZSE.ETF.159949,202308231342,LONG,OPEN,0.873,100,,0,152
SZSE.ETF.159949,202308231343,LONG,CLOSE,0.873,100,,0,153
SZSE.ETF.159949,202308231344,LONG,OPEN,0.873,100,,0,154
SZSE.ETF.159949,202308231345,LONG,CLOSE,0.873,100,,0,155
SZSE.ETF.159949,202308231349,LONG,OPEN,0.873,100,,0,159
SZSE.ETF.159949,202308231351,LONG,CLOSE,0.873,100,,0,160
SZSE.ETF.159949,202308231403,SHORT,OPEN,0.874,100,,0,170
SZSE.ETF.159949,202308231404,SHORT,CLOSE,0.873,100,,0,171
SZSE.ETF.159949,202308231424,SHORT,OPEN,0.871,100,,0,191
SZSE.ETF.159949,202308231425,SHORT,CLOSE,0.871,100,,0,192
SZSE.ETF.159949,202308231426,LONG,OPEN,0.87,100,,0,193
SZSE.ETF.159949,202308231427,LONG,CLOSE,0.87,100,,0,194
SZSE.ETF.159949,202308231427,SHORT,OPEN,0.87,100,,0,194
SZSE.ETF.159949,202308231429,SHORT,OPEN,0.869,9900,,0,195
SZSE.ETF.159949,202308231431,SHORT,CLOSE,0.869,100,,0,197
SZSE.ETF.159949,202308231431,SHORT,CLOSE,0.869,9900,,0,197
SZSE.ETF.159949,202308231431,LONG,OPEN,0.869,10000,,0,197
SZSE.ETF.159949,202308231432,LONG,CLOSE,0.868,10000,,0,198
SZSE.ETF.159949,202308231432,SHORT,OPEN,0.868,10000,,0,198
SZSE.ETF.159949,202308231434,SHORT,CLOSE,0.868,10000,,0,200
SZSE.ETF.159949,202308231434,LONG,OPEN,0.868,10000,,0,200
SZSE.ETF.159949,202308231435,LONG,CLOSE,0.867,10000,,0,201
SZSE.ETF.159949,202308231435,SHORT,OPEN,0.867,10000,,0,201
SZSE.ETF.159949,202308231437,SHORT,CLOSE,0.868,10000,,0,203
SZSE.ETF.159949,202308231437,LONG,OPEN,0.868,10000,,0,203
SZSE.ETF.159949,202308231438,LONG,CLOSE,0.867,10000,,0,204
SZSE.ETF.159949,202308231438,SHORT,OPEN,0.867,10000,,0,204
SZSE.ETF.159949,202308231441,SHORT,CLOSE,0.867,10000,,0,207
SZSE.ETF.159949,202308231441,LONG,OPEN,0.867,10000,,0,207
SZSE.ETF.159949,202308231442,LONG,CLOSE,0.866,10000,,0,208
SZSE.ETF.159949,202308231442,SHORT,OPEN,0.866,10000,,0,208
SZSE.ETF.159949,202308231443,SHORT,CLOSE,0.867,10000,,0,209
SZSE.ETF.159949,202308231443,LONG,OPEN,0.867,10000,,0,209
SZSE.ETF.159949,202308231448,LONG,CLOSE,0.867,10000,,104.04,212
SZSE.ETF.159949,202308231448,SHORT,OPEN,0.867,10000,,104.04,212
SZSE.ETF.159949,202308231451,SHORT,CLOSE,0.867,10000,,104.04,215
SZSE.ETF.159949,202308231451,LONG,OPEN,0.867,10000,,104.04,215
SZSE.ETF.159949,202308231454,LONG,CLOSE,0.866,10000,,103.92,218
SZSE.ETF.159949,202308231454,SHORT,OPEN,0.866,10000,,103.92,218
SZSE.ETF.159949,202308231458,SHORT,CLOSE,0.865,10000,,103.8,222
SZSE.ETF.159949,202308231458,LONG,OPEN,0.865,10000,,103.8,222
SZSE.ETF.159949,202308231459,LONG,CLOSE,0.865,10000,,103.8,223
SZSE.ETF.159949,202308241424,LONG,OPEN,0.881,10000,,105.72,262
SZSE.ETF.159949,202308241425,LONG,CLOSE,0.88,10000,,105.6,263
SZSE.ETF.159949,202308241453,SHORT,OPEN,0.876,10000,,105.12,280
SZSE.ETF.159949,202308241457,SHORT,CLOSE,0.877,10000,,105.24,282
SZSE.ETF.159949,202308241457,LONG,OPEN,0.877,10000,,105.24,282
SZSE.ETF.159949,202308241458,LONG,CLOSE,0.876,10000,,105.12,283
