code,target,sigprice,gentime,usertag
SZSE.ETF.159949,0,0.889,20230822142859770,
SZSE.ETF.159949,0,0.889,20230822142959752,
SZSE.ETF.159949,0,0.888,20230822143059745,
SZSE.ETF.159949,0,0.888,20230822143159746,
SZSE.ETF.159949,0,0.887,20230822143259893,
SZSE.ETF.159949,0,0.887,20230822143359915,
SZSE.ETF.159949,0,0.887,20230822143459901,
SZSE.ETF.159949,0,0.886,20230822143559731,
SZSE.ETF.159949,0,0.885,20230822143659728,
SZSE.ETF.159949,0,0.886,20230822143759727,
SZSE.ETF.159949,0,0.888,20230822145359700,
SZSE.ETF.159949,0,0.888,20230822145459700,
SZSE.ETF.159949,0,0.888,20230822145559700,
SZSE.ETF.159949,0,0.887,20230822145659700,
SZSE.ETF.159949,0,0.887,20230822145759700,
SZSE.ETF.159949,0,0.887,20230822145859700,
SZSE.ETF.159949,0,0.887,20230822150000200,
SZSE.ETF.159949,0,0.881,20230823093400428,
SZSE.ETF.159949,0,0.879,20230823093459975,
SZSE.ETF.159949,0,0.882,20230823093559998,
SZSE.ETF.159949,0,0.879,20230823094000102,
SZSE.ETF.159949,0,0.878,20230823094100398,
SZSE.ETF.159949,0,0.878,20230823094200163,
SZSE.ETF.159949,0,0.877,20230823094300030,
SZSE.ETF.159949,0,0.878,20230823094357631,
SZSE.ETF.159949,0,0.875,20230823094700165,
SZSE.ETF.159949,0,0.876,20230823094800522,
SZSE.ETF.159949,0,0.875,20230823094841089,
SZSE.ETF.159949,0,0.876,20230823095037051,
SZSE.ETF.159949,0,0.876,20230823095200391,
SZSE.ETF.159949,0,0.876,20230823095259894,
SZSE.ETF.159949,0,0.875,20230823095400569,
SZSE.ETF.159949,0,0.876,20230823095500330,
SZSE.ETF.159949,0,0.876,20230823095600609,
SZSE.ETF.159949,0,0.877,20230823095700054,
SZSE.ETF.159949,0,0.877,20230823095730468,
SZSE.ETF.159949,0,0.877,20230823100000306,
SZSE.ETF.159949,0,0.877,20230823100100345,
SZSE.ETF.159949,0,0.876,20230823100200131,
SZSE.ETF.159949,0,0.876,20230823100204598,
SZSE.ETF.159949,0,0.877,20230823100400015,
SZSE.ETF.159949,0,0.876,20230823100459791,
SZSE.ETF.159949,0,0.876,20230823100600157,
SZSE.ETF.159949,0,0.876,20230823100614641,
SZSE.ETF.159949,0,0.876,20230823100800297,
SZSE.ETF.159949,0,0.876,20230823100859839,
SZSE.ETF.159949,0,0.877,20230823100959966,
SZSE.ETF.159949,0,0.876,20230823101100296,
SZSE.ETF.159949,0,0.875,20230823101200670,
SZSE.ETF.159949,0,0.875,20230823101259767,
SZSE.ETF.159949,0,0.875,20230823101359785,
SZSE.ETF.159949,0,0.875,20230823101418320,
SZSE.ETF.159949,0,0.875,20230823101700115,
