code,time,direct,action,price,qty,tag,fee,barno
SZSE.ETF.159915,202308231309,LONG,OPEN,2.009,100,,0,617
SZSE.ETF.159915,202308231310,LONG,CLOSE,2.007,100,,0,618
SZSE.ETF.159915,202308231324,LONG,OPEN,2.007,100,,0,631
SZSE.ETF.159915,202308231326,LONG,CLOSE,2.007,100,,0,633
SZSE.ETF.159915,202308231327,LONG,OPEN,2.005,100,,0,634
SZSE.ETF.159915,202308231329,LONG,CLOSE,2.007,100,,0,636
SZSE.ETF.159915,202308231355,LONG,OPEN,2.009,100,,0,661
SZSE.ETF.159915,202308231357,LONG,CLOSE,2.014,100,,0,663
SZSE.ETF.159915,202308231412,LONG,OPEN,2.004,100,,0,677
SZSE.ETF.159915,202308231413,LONG,CLOSE,2.004,100,,0,678
SZSE.ETF.159915,202308231419,SHORT,OPEN,2.003,100,,0,684
SZSE.ETF.159915,202308231426,SHORT,CLOSE,1.999,100,,0,691
SZSE.ETF.159915,202308231426,LONG,OPEN,1.999,100,,0,691
SZSE.ETF.159915,202308231427,LONG,CLOSE,1.996,100,,0,692
SZSE.ETF.159915,202308231427,SHORT,OPEN,1.996,100,,0,692
SZSE.ETF.159915,202308231429,SHORT,OPEN,1.994,9900,,0,693
SZSE.ETF.159915,202308231431,SHORT,CLOSE,1.997,100,,0,695
SZSE.ETF.159915,202308231431,SHORT,CLOSE,1.997,9900,,0,695
SZSE.ETF.159915,202308231431,LONG,OPEN,1.997,10000,,0,695
SZSE.ETF.159915,202308231432,LONG,CLOSE,1.996,10000,,0,696
SZSE.ETF.159915,202308231432,SHORT,OPEN,1.996,10000,,0,696
SZSE.ETF.159915,202308231434,SHORT,CLOSE,1.994,10000,,0,698
SZSE.ETF.159915,202308231434,LONG,OPEN,1.994,10000,,0,698
SZSE.ETF.159915,202308231435,LONG,CLOSE,1.992,10000,,0,699
SZSE.ETF.159915,202308231435,SHORT,OPEN,1.992,10000,,0,699
SZSE.ETF.159915,202308231437,SHORT,CLOSE,1.992,10000,,0,701
SZSE.ETF.159915,202308231437,LONG,OPEN,1.992,10000,,0,701
SZSE.ETF.159915,202308231438,LONG,CLOSE,1.993,10000,,0,702
SZSE.ETF.159915,202308231438,SHORT,OPEN,1.993,10000,,0,702
SZSE.ETF.159915,202308231440,SHORT,CLOSE,1.992,10000,,0,704
SZSE.ETF.159915,202308231440,LONG,OPEN,1.992,10000,,0,704
SZSE.ETF.159915,202308231441,LONG,CLOSE,1.991,10000,,0,705
SZSE.ETF.159915,202308231441,SHORT,OPEN,1.991,10000,,0,705
SZSE.ETF.159915,202308231443,SHORT,CLOSE,1.992,10000,,0,707
SZSE.ETF.159915,202308231443,LONG,OPEN,1.992,10000,,0,707
SZSE.ETF.159915,202308231448,LONG,CLOSE,1.995,10000,,239.4,710
SZSE.ETF.159915,202308231448,SHORT,OPEN,1.995,10000,,239.4,710
SZSE.ETF.159915,202308231451,SHORT,CLOSE,1.994,10000,,239.28,713
SZSE.ETF.159915,202308231451,LONG,OPEN,1.994,10000,,239.28,713
SZSE.ETF.159915,202308231452,LONG,CLOSE,1.993,10000,,239.16,714
SZSE.ETF.159915,202308231452,SHORT,OPEN,1.993,10000,,239.16,714
SZSE.ETF.159915,202308231457,SHORT,CLOSE,1.988,10000,,238.56,719
SZSE.ETF.159915,202308231457,LONG,OPEN,1.988,10000,,238.56,719
SZSE.ETF.159915,202308231459,LONG,CLOSE,1.988,10000,,238.56,721
SZSE.ETF.159915,202308241438,LONG,OPEN,2.017,10000,,242.04,774
SZSE.ETF.159915,202308241449,LONG,CLOSE,2.015,10000,,241.8,775
SZSE.ETF.159915,202308241456,LONG,OPEN,2.014,10000,,241.68,779
SZSE.ETF.159915,202308241457,LONG,CLOSE,2.014,10000,,241.68,780
SZSE.ETF.159915,202308241457,SHORT,OPEN,2.014,10000,,241.68,780
SZSE.ETF.159915,202308241459,SHORT,CLOSE,2.014,10000,,241.68,782
SZSE.ETF.159915,202308251359,LONG,OPEN,2.005,100,,2.41,954
SZSE.ETF.159915,202308251400,LONG,CLOSE,2.001,100,,2.4,955
