code,target,sigprice,gentime,usertag
SZSE.ETF.159915,0,2.093,20230818103859560,
SZSE.ETF.159915,0,2.092,20230818104059770,
SZSE.ETF.159915,0,2.092,20230818104159989,
SZSE.ETF.159915,0,2.094,20230818104259300,
SZSE.ETF.159915,0,2.094,20230818104400000,
SZSE.ETF.159915,0,2.093,20230818104459000,
SZSE.ETF.159915,0,2.091,20230818104559540,
SZSE.ETF.159915,0,2.092,20230818104659810,
SZSE.ETF.159915,0,2.092,20230818104759790,
SZSE.ETF.159915,0,2.092,20230818104859800,
SZSE.ETF.159915,0,2.094,20230818104959670,
SZSE.ETF.159915,0,2.093,20230818105059500,
SZSE.ETF.159915,0,2.093,20230818105159750,
SZSE.ETF.159915,0,2.093,20230818105259900,
SZSE.ETF.159915,0,2.093,20230818105359880,
SZSE.ETF.159915,0,2.092,20230818105459850,
SZSE.ETF.159915,0,2.092,20230818105559820,
SZSE.ETF.159915,0,2.093,20230818105659908,
SZSE.ETF.159915,0,2.093,20230818105759500,
SZSE.ETF.159915,0,2.093,20230818105859650,
SZSE.ETF.159915,0,2.094,20230818105959850,
SZSE.ETF.159915,0,2.093,20230818110059870,
SZSE.ETF.159915,0,2.093,20230818110159910,
SZSE.ETF.159915,0,2.093,20230818110259500,
SZSE.ETF.159915,0,2.093,20230818110359900,
SZSE.ETF.159915,0,2.092,20230818110459930,
SZSE.ETF.159915,0,2.093,20230818110559500,
SZSE.ETF.159915,0,2.092,20230818110659930,
SZSE.ETF.159915,0,2.092,20230818110759900,
SZSE.ETF.159915,0,2.091,20230818110859500,
SZSE.ETF.159915,0,2.091,20230818110959500,
SZSE.ETF.159915,0,2.09,20230818111059500,
SZSE.ETF.159915,0,2.09,20230818111159510,
SZSE.ETF.159915,0,2.089,20230818111259600,
SZSE.ETF.159915,0,2.09,20230818111358500,
SZSE.ETF.159915,0,2.088,20230818111459500,
SZSE.ETF.159915,0,2.087,20230818111559997,
SZSE.ETF.159915,0,2.088,20230818111659580,
SZSE.ETF.159915,0,2.088,20230818111759620,
SZSE.ETF.159915,0,2.087,20230818111859580,
SZSE.ETF.159915,0,2.088,20230818111959530,
SZSE.ETF.159915,0,2.089,20230818112100000,
SZSE.ETF.159915,0,2.089,20230818112159650,
SZSE.ETF.159915,0,2.088,20230818112259500,
SZSE.ETF.159915,0,2.088,20230818112359520,
SZSE.ETF.159915,0,2.088,20230818112459900,
SZSE.ETF.159915,0,2.087,20230818112559650,
SZSE.ETF.159915,0,2.087,20230818112659590,
SZSE.ETF.159915,0,2.088,20230818112759590,
SZSE.ETF.159915,0,2.089,20230818112859500,
SZSE.ETF.159915,0,2.088,20230818113000500,
SZSE.ETF.159915,0,2.087,20230818130059900,
SZSE.ETF.159915,0,2.086,20230818130159560,
SZSE.ETF.159915,0,2.086,20230818130259510,
SZSE.ETF.159915,0,2.086,20230818130400610,
SZSE.ETF.159915,0,2.086,20230818130459530,
SZSE.ETF.159915,0,2.085,20230818130559630,
SZSE.ETF.159915,0,2.086,20230818130659590,
SZSE.ETF.159915,0,2.086,20230818130759900,
SZSE.ETF.159915,0,2.085,20230818130900400,
SZSE.ETF.159915,0,2.085,20230818130959900,
SZSE.ETF.159915,0,2.084,20230818131100630,
SZSE.ETF.159915,0,2.085,20230818131159530,
SZSE.ETF.159915,0,2.084,20230818131259900,
SZSE.ETF.159915,0,2.084,20230818131400400,
SZSE.ETF.159915,0,2.083,20230818131459670,
