time,exchg,code,price,open,high,low,settle_price,upper_limit,lower_limit,total_volume,volume,total_turnover,turnover,open_interest,diff_interest,trading_date,action_date,action_time,pre_close,pre_settle,pre_interest,bid_price_0,bid_price_1,bid_price_2,bid_price_3,bid_price_4,bid_price_5,bid_price_6,bid_price_7,bid_price_8,bid_price_9,ask_price_0,ask_price_1,ask_price_2,ask_price_3,ask_price_4,ask_price_5,ask_price_6,ask_price_7,ask_price_8,ask_price_9,bid_qty_0,bid_qty_1,bid_qty_2,bid_qty_3,bid_qty_4,bid_qty_5,bid_qty_6,bid_qty_7,bid_qty_8,bid_qty_9,ask_qty_0,ask_qty_1,ask_qty_2,ask_qty_3,ask_qty_4,ask_qty_5,ask_qty_6,ask_qty_7,ask_qty_8,ask_qty_9
20230905093836412,SSE,SSE.ETF.510050,2.644,2.649,2.65,2.642,0.0,2.924,2.392,49855700.0,10800.0,131878324.0,28546.0,0.0,0.0,20230905,20230905,93836413,2.658,0.0,0.0,2.643,2.642,2.641,2.64,2.639,0.0,0.0,0.0,0.0,0.0,2.644,2.645,2.646,2.647,2.648,0.0,0.0,0.0,0.0,0.0,4813200.0,5087800.0,4291000.0,3628200.0,1025300.0,0.0,0.0,0.0,0.0,0.0,742900.0,2120300.0,2954800.0,4864900.0,1681000.0,0.0,0.0,0.0,0.0,0.0
20230905093839456,SSE,SSE.ETF.510050,2.644,2.649,2.65,2.642,0.0,2.924,2.392,49877500.0,21800.0,131935963.0,57639.0,0.0,0.0,20230905,20230905,93839454,2.658,0.0,0.0,2.643,2.642,2.641,2.64,2.639,0.0,0.0,0.0,0.0,0.0,2.644,2.645,2.646,2.647,2.648,0.0,0.0,0.0,0.0,0.0,4814300.0,5102300.0,4377000.0,3725100.0,1025300.0,0.0,0.0,0.0,0.0,0.0,722500.0,1810100.0,3042800.0,4953000.0,1981000.0,0.0,0.0,0.0,0.0,0.0
20230905093842400,SSE,SSE.ETF.510050,2.643,2.649,2.65,2.642,0.0,2.924,2.392,49904700.0,27200.0,132007852.0,71889.0,0.0,0.0,20230905,20230905,93842400,2.658,0.0,0.0,2.643,2.642,2.641,2.64,2.639,0.0,0.0,0.0,0.0,0.0,2.644,2.645,2.646,2.647,2.648,0.0,0.0,0.0,0.0,0.0,3995300.0,5111300.0,4377000.0,3725100.0,1025300.0,0.0,0.0,0.0,0.0,0.0,1622400.0,2112300.0,3042800.0,2553000.0,1761000.0,0.0,0.0,0.0,0.0,0.0
20230905093845408,SSE,SSE.ETF.510050,2.644,2.649,2.65,2.642,0.0,2.924,2.392,49904800.0,100.0,132008117.0,265.0,0.0,0.0,20230905,20230905,93845409,2.658,0.0,0.0,2.643,2.642,2.641,2.64,2.639,0.0,0.0,0.0,0.0,0.0,2.644,2.645,2.646,2.647,2.648,0.0,0.0,0.0,0.0,0.0,5006000.0,5211300.0,4377000.0,3725100.0,1025300.0,0.0,0.0,0.0,0.0,0.0,723300.0,1812400.0,2753300.0,4044000.0,1761000.0,0.0,0.0,0.0,0.0,0.0
20230905093848408,SSE,SSE.ETF.510050,2.644,2.649,2.65,2.642,0.0,2.924,2.392,49928400.0,23600.0,132070515.0,62398.0,0.0,0.0,20230905,20230905,93848408,2.658,0.0,0.0,2.643,2.642,2.641,2.64,2.639,0.0,0.0,0.0,0.0,0.0,2.644,2.645,2.646,2.647,2.648,0.0,0.0,0.0,0.0,0.0,4931400.0,5176800.0,4377100.0,3725100.0,1025600.0,0.0,0.0,0.0,0.0,0.0,725100.0,2112400.0,3953300.0,4344000.0,1761000.0,0.0,0.0,0.0,0.0,0.0
20230905093851408,SSE,SSE.ETF.510050,2.644,2.649,2.65,2.642,0.0,2.924,2.392,49982500.0,54100.0,132213556.0,143041.0,0.0,0.0,20230905,20230905,93851409,2.658,0.0,0.0,2.643,2.642,2.641,2.64,2.639,0.0,0.0,0.0,0.0,0.0,2.644,2.645,2.646,2.647,2.648,0.0,0.0,0.0,0.0,0.0,5145800.0,5386700.0,4382100.0,3727100.0,1025600.0,0.0,0.0,0.0,0.0,0.0,667200.0,2112400.0,3053300.0,4344000.0,1761000.0,0.0,0.0,0.0,0.0,0.0
20230905093854408,SSE,SSE.ETF.510050,2.644,2.649,2.65,2.642,0.0,2.924,2.392,50048800.0,66300.0,132388818.0,175262.0,0.0,0.0,20230905,20230905,93854406,2.658,0.0,0.0,2.643,2.642,2.641,2.64,2.639,0.0,0.0,0.0,0.0,0.0,2.644,2.645,2.646,2.647,2.648,0.0,0.0,0.0,0.0,0.0,4300300.0,5985700.0,4382100.0,3727100.0,1318400.0,0.0,0.0,0.0,0.0,0.0,1589400.0,2652500.0,3953300.0,2844000.0,1761000.0,0.0,0.0,0.0,0.0,0.0
20230905093857424,SSE,SSE.ETF.510050,2.643,2.649,2.65,2.642,0.0,2.924,2.392,50120800.0,72000.0,132579119.0,190301.0,0.0,0.0,20230905,20230905,93857423,2.658,0.0,0.0,2.643,2.642,2.641,2.64,2.639,0.0,0.0,0.0,0.0,0.0,2.644,2.645,2.646,2.647,2.648,0.0,0.0,0.0,0.0,0.0,3932000.0,6285700.0,4382100.0,3730800.0,1322900.0,0.0,0.0,0.0,0.0,0.0,1832100.0,2704800.0,4853300.0,2024000.0,1681000.0,0.0,0.0,0.0,0.0,0.0
20230905093900408,SSE,SSE.ETF.510050,2.644,2.649,2.65,2.642,0.0,2.924,2.392,50125900.0,5100.0,132592603.0,13484.0,0.0,0.0,20230905,20230905,93900406,2.658,0.0,0.0,2.643,2.642,2.641,2.64,2.639,0.0,0.0,0.0,0.0,0.0,2.644,2.645,2.646,2.647,2.648,0.0,0.0,0.0,0.0,0.0,4666700.0,5328900.0,4294100.0,3648600.0,1031900.0,0.0,0.0,0.0,0.0,0.0,636500.0,2112400.0,2965300.0,4945000.0,1681000.0,0.0,0.0,0.0,0.0,0.0
20230905093903416,SSE,SSE.ETF.510050,2.644,2.649,2.65,2.642,0.0,2.924,2.392,50856800.0,730900.0,134525102.0,1932499.0,0.0,0.0,20230905,20230905,93903418,2.658,0.0,0.0,2.644,2.643,2.642,2.641,2.64,0.0,0.0,0.0,0.0,0.0,2.645,2.646,2.647,2.648,2.649,0.0,0.0,0.0,0.0,0.0,270000.0,6866600.0,4472300.0,4082100.0,3732300.0,0.0,0.0,0.0,0.0,0.0,754800.0,2453300.0,3263000.0,2281000.0,1935400.0,0.0,0.0,0.0,0.0,0.0
