code,target,sigprice,gentime,usertag
SZSE.ETF.159901,-100,2.762,20230828095459924,
SZSE.ETF.159901,-100,2.761,20230828095559332,
SZSE.ETF.159901,100,2.776,20230828095701000,
SZSE.ETF.159901,100,2.763,20230828095800850,
SZSE.ETF.159901,100,2.765,20230828095900850,
SZSE.ETF.159901,-100,2.763,20230828100000860,
SZSE.ETF.159901,-100,2.762,20230828100100754,
SZSE.ETF.159901,100,2.763,20230828100200740,
SZSE.ETF.159901,100,2.764,20230828100300730,
SZSE.ETF.159901,100,2.767,20230828100359819,
SZSE.ETF.159901,-100,2.765,20230828100459977,
SZSE.ETF.159901,-100,2.76,20230828100559870,
SZSE.ETF.159901,100,2.762,20230828100659975,
SZSE.ETF.159901,-100,2.76,20230828100800800,
SZSE.ETF.159901,-100,2.759,20230828100859800,
SZSE.ETF.159901,-100,2.753,20230828100959816,
SZSE.ETF.159901,-100,2.751,20230828101059800,
SZSE.ETF.159901,100,2.757,20230828101201000,
SZSE.ETF.159901,-100,2.753,20230828101259994,
SZSE.ETF.159901,-100,2.753,20230828101359877,
SZSE.ETF.159901,100,2.753,20230828101500709,
SZSE.ETF.159901,100,2.758,20230828101559800,
SZSE.ETF.159901,-100,2.762,20230828101659800,
SZSE.ETF.159901,100,2.755,20230828101759800,
SZSE.ETF.159901,-100,2.752,20230828101859800,
SZSE.ETF.159901,-0,2.75,20230828101959800,
SZSE.ETF.159901,0,2.749,20230828102059800,
SZSE.ETF.159901,-100,2.763,20230828102159800,
SZSE.ETF.159901,100,2.745,20230828102259800,
SZSE.ETF.159901,-100,2.746,20230828102359800,
SZSE.ETF.159901,100,2.747,20230828102459800,
SZSE.ETF.159901,100,2.749,20230828102559800,
SZSE.ETF.159901,-100,2.75,20230828102659800,
SZSE.ETF.159901,100,2.75,20230828102759800,
SZSE.ETF.159901,-100,2.748,20230828102900800,
SZSE.ETF.159901,100,2.75,20230828103000329,
SZSE.ETF.159901,100,2.754,20230828103100999,
SZSE.ETF.159901,-0,2.751,20230828103159800,
SZSE.ETF.159901,100,2.752,20230828103259823,
SZSE.ETF.159901,-0,2.75,20230828103359926,
SZSE.ETF.159901,100,2.75,20230828103459973,
SZSE.ETF.159901,0,2.752,20230828103559885,
SZSE.ETF.159901,100,2.754,20230828103659869,
SZSE.ETF.159901,0,2.755,20230828103759953,
SZSE.ETF.159901,100,2.758,20230828103859860,
SZSE.ETF.159901,0,2.759,20230828104001000,
SZSE.ETF.159901,0,2.761,20230828104059800,
SZSE.ETF.159901,0,2.761,20230828104159800,
SZSE.ETF.159901,-0,2.76,20230828104259855,
SZSE.ETF.159901,0,2.761,20230828104359800,
SZSE.ETF.159901,-100,2.761,20230828104459800,
SZSE.ETF.159901,0,2.763,20230828104559861,
SZSE.ETF.159901,-0,2.761,20230828104659914,
SZSE.ETF.159901,0,2.763,20230828104759817,
SZSE.ETF.159901,-0,2.762,20230828104901000,
SZSE.ETF.159901,100,2.762,20230828104959922,
SZSE.ETF.159901,0,2.763,20230828105059967,
SZSE.ETF.159901,0,2.768,20230828105159964,
SZSE.ETF.159901,0,2.77,20230828105259946,
SZSE.ETF.159901,-0,2.769,20230828105359960,
SZSE.ETF.159901,-0,2.768,20230828105459894,
SZSE.ETF.159901,-0,2.765,20230828105559800,
SZSE.ETF.159901,-0,2.764,20230828105659800,
SZSE.ETF.159901,0,2.763,20230828105759943,
SZSE.ETF.159901,0,2.764,20230828105901800,
SZSE.ETF.159901,-0,2.764,20230828105959839,
SZSE.ETF.159901,-0,2.762,20230828110059899,
SZSE.ETF.159901,-0,2.76,20230828110159800,
SZSE.ETF.159901,0,2.759,20230828110259800,
SZSE.ETF.159901,0,2.76,20230828110359800,
SZSE.ETF.159901,0,2.761,20230828110459986,
SZSE.ETF.159901,-0,2.763,20230828110559875,
SZSE.ETF.159901,0,2.761,20230828110659800,
SZSE.ETF.159901,-0,2.761,20230828110759800,
SZSE.ETF.159901,-0,2.761,20230828110859800,
SZSE.ETF.159901,-0,2.759,20230828110959896,
SZSE.ETF.159901,-0,2.76,20230828111059825,
SZSE.ETF.159901,-0,2.76,20230828111159840,
SZSE.ETF.159901,-0,2.756,20230828111259835,
SZSE.ETF.159901,0,2.758,20230828111359877,
SZSE.ETF.159901,0,2.76,20230828111459949,
SZSE.ETF.159901,-0,2.759,20230828111559817,
SZSE.ETF.159901,0,2.76,20230828111659948,
SZSE.ETF.159901,-0,2.758,20230828111801300,
SZSE.ETF.159901,0,2.76,20230828111901000,
SZSE.ETF.159901,-0,2.754,20230828111959817,
SZSE.ETF.159901,0,2.756,20230828112059800,
SZSE.ETF.159901,0,2.759,20230828112159818,
SZSE.ETF.159901,-0,2.758,20230828112259983,
SZSE.ETF.159901,-0,2.758,20230828112359847,
SZSE.ETF.159901,-100,2.755,20230828112459817,
SZSE.ETF.159901,0,2.755,20230828112559800,
SZSE.ETF.159901,-0,2.755,20230828112659800,
SZSE.ETF.159901,100,2.756,20230828112759829,
SZSE.ETF.159901,0,2.756,20230828112859960,
SZSE.ETF.159901,-0,2.756,20230828113000503,
SZSE.ETF.159901,-0,2.751,20230828130059800,
SZSE.ETF.159901,-0,2.747,20230828130201300,
SZSE.ETF.159901,-0,2.748,20230828130301300,
SZSE.ETF.159901,-100,2.746,20230828130401300,
SZSE.ETF.159901,-100,2.743,20230828130501300,
SZSE.ETF.159901,0,2.743,20230828130559800,
SZSE.ETF.159901,-0,2.741,20230828130701300,
SZSE.ETF.159901,-0,2.74,20230828130800800,
SZSE.ETF.159901,-0,2.739,20230828130859800,
SZSE.ETF.159901,-0,2.738,20230828131000800,
SZSE.ETF.159901,-0,2.738,20230828131059800,
SZSE.ETF.159901,0,2.739,20230828131159800,
SZSE.ETF.159901,-0,2.738,20230828131259800,
SZSE.ETF.159901,-0,2.739,20230828131401300,
SZSE.ETF.159901,-0,2.738,20230828131459800,
SZSE.ETF.159901,-0,2.737,20230828131559800,
SZSE.ETF.159901,-0,2.735,20230828131659800,
SZSE.ETF.159901,-0,2.738,20230828131800800,
SZSE.ETF.159901,0,2.737,20230828131859800,
SZSE.ETF.159901,-0,2.737,20230828132001300,
SZSE.ETF.159901,-0,2.736,20230828132100800,
SZSE.ETF.159901,-0,2.734,20230828132159800,
SZSE.ETF.159901,-0,2.731,20230828132300230,
SZSE.ETF.159901,-0,2.732,20230828132359800,
SZSE.ETF.159901,-0,2.729,20230828132459800,
SZSE.ETF.159901,-100,2.725,20230828132559800,
SZSE.ETF.159901,100,2.727,20230828132659940,
SZSE.ETF.159901,100,2.727,20230828132759800,
SZSE.ETF.159901,0,2.732,20230828132859800,
SZSE.ETF.159901,-0,2.728,20230828132959800,
SZSE.ETF.159901,0,2.734,20230828133059800,
SZSE.ETF.159901,-0,2.73,20230828133159800,
SZSE.ETF.159901,0,2.733,20230828133259800,
SZSE.ETF.159901,-0,2.728,20230828133359800,
SZSE.ETF.159901,0,2.734,20230828133459800,
SZSE.ETF.159901,-0,2.732,20230828133601000,
SZSE.ETF.159901,0,2.734,20230828133659800,
SZSE.ETF.159901,-0,2.732,20230828133759800,
SZSE.ETF.159901,-0,2.733,20230828133859800,
SZSE.ETF.159901,-0,2.732,20230828133959800,
SZSE.ETF.159901,-0,2.731,20230828134059800,
SZSE.ETF.159901,0,2.733,20230828134159977,
SZSE.ETF.159901,0,2.735,20230828134301300,
SZSE.ETF.159901,0,2.737,20230828134359800,
SZSE.ETF.159901,-0,2.731,20230828134459899,
SZSE.ETF.159901,0,2.733,20230828134559951,
SZSE.ETF.159901,0,2.737,20230828134659800,
SZSE.ETF.159901,-0,2.737,20230828134800800,
SZSE.ETF.159901,0,2.736,20230828134900970,
SZSE.ETF.159901,0,2.738,20230828135001000,
SZSE.ETF.159901,-0,2.734,20230828135059800,
SZSE.ETF.159901,0,2.735,20230828135159853,
SZSE.ETF.159901,0,2.737,20230828135259800,
