code,target,sigprice,gentime,usertag
SZSE.ETF.159633,0,2.442,20230822142859770,
SZSE.ETF.159633,0,2.443,20230822142959752,
SZSE.ETF.159633,0,2.44,20230822143059745,
SZSE.ETF.159633,0,2.442,20230822143159746,
SZSE.ETF.159633,0,2.44,20230822143259893,
SZSE.ETF.159633,0,2.441,20230822143359915,
SZSE.ETF.159633,0,2.439,20230822143459901,
SZSE.ETF.159633,0,2.438,20230822143559731,
SZSE.ETF.159633,0,2.434,20230822143659728,
SZSE.ETF.159633,0,2.436,20230822143759727,
SZSE.ETF.159633,0,2.436,20230822145354035,
SZSE.ETF.159633,0,2.441,20230822145359700,
SZSE.ETF.159633,0,2.442,20230822145459700,
SZSE.ETF.159633,0,2.442,20230822145559700,
SZSE.ETF.159633,0,2.441,20230822145659700,
SZSE.ETF.159633,0,2.441,20230822145759700,
SZSE.ETF.159633,0,2.441,20230822145859700,
SZSE.ETF.159633,0,2.441,20230822150000200,
SZSE.ETF.159633,0,2.423,20230823093359951,
SZSE.ETF.159633,0,2.421,20230823093459975,
SZSE.ETF.159633,0,2.422,20230823093559998,
SZSE.ETF.159633,0,2.416,20230823094000102,
SZSE.ETF.159633,0,2.414,20230823094100399,
SZSE.ETF.159633,0,2.416,20230823094200348,
SZSE.ETF.159633,0,2.414,20230823094300036,
SZSE.ETF.159633,0,2.415,20230823094357631,
SZSE.ETF.159633,0,2.409,20230823094700165,
SZSE.ETF.159633,0,2.408,20230823094800644,
SZSE.ETF.159633,0,2.408,20230823094841089,
SZSE.ETF.159633,0,2.407,20230823095037051,
SZSE.ETF.159633,0,2.408,20230823095200467,
SZSE.ETF.159633,0,2.409,20230823095300133,
SZSE.ETF.159633,0,2.407,20230823095400700,
SZSE.ETF.159633,0,2.41,20230823095500330,
SZSE.ETF.159633,0,2.411,20230823095600821,
SZSE.ETF.159633,0,2.414,20230823095700214,
SZSE.ETF.159633,0,2.411,20230823095730468,
SZSE.ETF.159633,0,2.413,20230823100000725,
SZSE.ETF.159633,0,2.41,20230823100100347,
SZSE.ETF.159633,0,2.409,20230823100200338,
SZSE.ETF.159633,0,2.409,20230823100204598,
SZSE.ETF.159633,0,2.413,20230823100400139,
SZSE.ETF.159633,0,2.412,20230823100459791,
SZSE.ETF.159633,0,2.413,20230823100600164,
SZSE.ETF.159633,0,2.413,20230823100614641,
SZSE.ETF.159633,0,2.413,20230823100800297,
SZSE.ETF.159633,0,2.413,20230823100859839,
SZSE.ETF.159633,0,2.415,20230823100959966,
SZSE.ETF.159633,0,2.412,20230823101100464,
SZSE.ETF.159633,0,2.414,20230823101200878,
SZSE.ETF.159633,0,2.413,20230823101259767,
SZSE.ETF.159633,0,2.412,20230823101359785,
