code,target,sigprice,gentime,usertag
SZSE.ETF.159922,0,5.833,20230825093201428,
SZSE.ETF.159922,0,5.841,20230825093300577,
SZSE.ETF.159922,-0,5.831,20230825093401422,
SZSE.ETF.159922,-0,5.838,20230825093501373,
SZSE.ETF.159922,-0,5.837,20230825093601373,
SZSE.ETF.159922,-0,5.826,20230825093701363,
SZSE.ETF.159922,-0,5.837,20230825093801363,
SZSE.ETF.159922,0,5.837,20230825093901390,
SZSE.ETF.159922,0,5.836,20230825094001422,
SZSE.ETF.159922,0,5.85,20230825094101342,
SZSE.ETF.159922,-0,5.848,20230825094201362,
SZSE.ETF.159922,-0,5.85,20230825094301352,
SZSE.ETF.159922,-0,5.845,20230825094401344,
SZSE.ETF.159922,0,5.849,20230825094501406,
SZSE.ETF.159922,0,5.85,20230825094601356,
SZSE.ETF.159922,-0,5.86,20230825094701329,
SZSE.ETF.159922,-0,5.859,20230825094801354,
SZSE.ETF.159922,0,5.856,20230825094901346,
SZSE.ETF.159922,-0,5.854,20230825095001327,
SZSE.ETF.159922,0,5.856,20230825095101331,
SZSE.ETF.159922,-0,5.858,20230825095201367,
SZSE.ETF.159922,-0,5.862,20230825095301325,
SZSE.ETF.159922,0,5.863,20230825095401435,
SZSE.ETF.159922,-0,5.86,20230825095501315,
SZSE.ETF.159922,-0,5.863,20230825095601378,
SZSE.ETF.159922,-0,5.852,20230825095701326,
SZSE.ETF.159922,0,5.865,20230825095801331,
SZSE.ETF.159922,-0,5.872,20230825095901332,
SZSE.ETF.159922,-0,5.874,20230825100001452,
SZSE.ETF.159922,0,5.873,20230825100101337,
SZSE.ETF.159922,-0,5.867,20230825100201332,
SZSE.ETF.159922,-0,5.862,20230825100301334,
SZSE.ETF.159922,0,5.853,20230825100401344,
SZSE.ETF.159922,-0,5.852,20230825100501338,
SZSE.ETF.159922,0,5.847,20230825100601332,
SZSE.ETF.159922,-0,5.848,20230825100701353,
SZSE.ETF.159922,-0,5.848,20230825100801353,
SZSE.ETF.159922,-0,5.844,20230825100901351,
SZSE.ETF.159922,-0,5.849,20230825101001378,
SZSE.ETF.159922,0,5.853,20230825101100254,
SZSE.ETF.159922,0,5.858,20230825101217464,
SZSE.ETF.159922,-0,5.862,20230825101300213,
SZSE.ETF.159922,-0,5.868,20230825101400216,
SZSE.ETF.159922,-0,5.863,20230825101500250,
SZSE.ETF.159922,0,5.864,20230825101600239,
SZSE.ETF.159922,0,5.87,20230825101700333,
SZSE.ETF.159922,-0,5.876,20230825101800216,
SZSE.ETF.159922,-0,5.866,20230825101900209,
SZSE.ETF.159922,-0,5.862,20230825102000204,
SZSE.ETF.159922,0,5.863,20230825102100272,
SZSE.ETF.159922,0,5.866,20230825102200328,
SZSE.ETF.159922,0,5.872,20230825102300200,
SZSE.ETF.159922,-0,5.867,20230825102424204,
SZSE.ETF.159922,-0,5.851,20230825102500201,
SZSE.ETF.159922,-0,5.859,20230825102600197,
SZSE.ETF.159922,0,5.859,20230825102700172,
SZSE.ETF.159922,-0,5.855,20230825102800193,
SZSE.ETF.159922,-0,5.851,20230825102900174,
SZSE.ETF.159922,0,5.853,20230825103000182,
SZSE.ETF.159922,-0,5.851,20230825103100281,
SZSE.ETF.159922,0,5.844,20230825103200179,
SZSE.ETF.159922,-0,5.853,20230825103300170,
SZSE.ETF.159922,0,5.85,20230825103400185,
SZSE.ETF.159922,-0,5.858,20230825103553322,
SZSE.ETF.159922,-0,5.858,20230825103600157,
SZSE.ETF.159922,-0,5.853,20230825103700155,
SZSE.ETF.159922,-0,5.85,20230825103800148,
SZSE.ETF.159922,-0,5.852,20230825103900157,
SZSE.ETF.159922,-0,5.85,20230825104000146,
SZSE.ETF.159922,-0,5.847,20230825104100147,
SZSE.ETF.159922,-0,5.848,20230825104200148,
SZSE.ETF.159922,-0,5.847,20230825104300151,
SZSE.ETF.159922,0,5.849,20230825104400139,
SZSE.ETF.159922,-0,5.845,20230825104500139,
SZSE.ETF.159922,-0,5.845,20230825104600140,
SZSE.ETF.159922,-0,5.865,20230825104700143,
SZSE.ETF.159922,0,5.848,20230825104800124,
SZSE.ETF.159922,-0,5.845,20230825104900118,
SZSE.ETF.159922,0,5.846,20230825105000119,
SZSE.ETF.159922,-0,5.844,20230825105100121,
SZSE.ETF.159922,0,5.846,20230825105200162,
SZSE.ETF.159922,0,5.845,20230825105300110,
SZSE.ETF.159922,-0,5.845,20230825105400114,
SZSE.ETF.159922,-0,5.842,20230825105500124,
SZSE.ETF.159922,-0,5.84,20230825105600108,
SZSE.ETF.159922,-0,5.865,20230825105700101,
SZSE.ETF.159922,-0,5.839,20230825105800147,
SZSE.ETF.159922,-0,5.836,20230825105900096,
SZSE.ETF.159922,-0,5.837,20230825110000105,
SZSE.ETF.159922,-0,5.833,20230825110100100,
SZSE.ETF.159922,-0,5.831,20230825110400096,
SZSE.ETF.159922,0,5.832,20230825110500084,
SZSE.ETF.159922,0,5.834,20230825110600090,
SZSE.ETF.159922,0,5.852,20230825110700077,
SZSE.ETF.159922,-0,5.832,20230825110800081,
SZSE.ETF.159922,-0,5.859,20230825110900085,
SZSE.ETF.159922,0,5.833,20230825111000078,
SZSE.ETF.159922,0,5.857,20230825111100068,
SZSE.ETF.159922,0,5.839,20230825111201737,
SZSE.ETF.159922,-0,5.844,20230825111301948,
SZSE.ETF.159922,-0,5.839,20230825111401729,
SZSE.ETF.159922,-0,5.85,20230825111501681,
SZSE.ETF.159922,-0,5.83,20230825111601816,
SZSE.ETF.159922,-0,5.829,20230825111701688,
SZSE.ETF.159922,-0,5.828,20230825111801675,
SZSE.ETF.159922,-0,5.826,20230825111901704,
SZSE.ETF.159922,-0,5.82,20230825112001718,
SZSE.ETF.159922,0,5.847,20230825112101729,
SZSE.ETF.159922,-0,5.846,20230825112201714,
SZSE.ETF.159922,-0,5.82,20230825112301707,
SZSE.ETF.159922,-0,5.821,20230825112401726,
SZSE.ETF.159922,-0,5.821,20230825112500050,
SZSE.ETF.159922,0,5.821,20230825112601728,
SZSE.ETF.159922,0,5.823,20230825112701720,
SZSE.ETF.159922,0,5.825,20230825112801757,
SZSE.ETF.159922,0,5.828,20230825112901772,
SZSE.ETF.159922,0,5.831,20230825113001688,
SZSE.ETF.159922,0,5.827,20230825130059800,
SZSE.ETF.159922,0,5.854,20230825130159815,
SZSE.ETF.159922,-0,5.852,20230825130259800,
SZSE.ETF.159922,0,5.86,20230825130402300,
SZSE.ETF.159922,-0,5.828,20230825130459858,
SZSE.ETF.159922,-0,5.825,20230825130559815,
SZSE.ETF.159922,-0,5.823,20230825130659800,
SZSE.ETF.159922,-0,5.818,20230825130759800,
SZSE.ETF.159922,-0,5.814,20230825130859800,
SZSE.ETF.159922,-0,5.811,20230825131001300,
SZSE.ETF.159922,0,5.812,20230825131119800,
