code,time,direct,action,price,qty,tag,fee,barno
SSE.ETF.510050,202309041437,LONG,OPEN,2.652,20000,,6.36,460
SSE.ETF.510050,202309041438,LONG,CLOSE,2.653,20000,,6.37,461
SSE.ETF.510050,202309041439,LONG,OPEN,2.652,20000,,6.36,462
SSE.ETF.510050,202309041440,LONG,CLOSE,2.652,20000,,6.36,463
SSE.ETF.510050,202309041442,LONG,OPEN,2.652,20000,,6.36,465
SSE.ETF.510050,202309041443,LONG,CLOSE,2.653,20000,,6.37,466
SSE.ETF.510050,202309041444,LONG,OPEN,2.652,20000,,6.36,467
SSE.ETF.510050,202309041447,LONG,CLOSE,2.654,20000,,6.37,470
SSE.ETF.510050,202309041448,LONG,OPEN,2.654,20000,,6.37,471
SSE.ETF.510050,202309041450,LONG,CLOSE,2.655,20000,,6.37,473
SSE.ETF.510050,202309041451,LONG,OPEN,2.654,20000,,6.37,474
SSE.ETF.510050,202309041453,LONG,CLOSE,2.654,20000,,6.37,476
SSE.ETF.510050,202309041454,LONG,OPEN,2.655,20000,,6.37,477
SSE.ETF.510050,202309041457,LONG,CLOSE,2.655,20000,,6.37,480
SSE.ETF.510050,202309041459,LONG,OPEN,2.657,10000,,3.19,482
SSE.ETF.510050,202309050940,LONG,CLOSE,2.645,10000,,3.17,485
SSE.ETF.510050,202309050943,LONG,OPEN,2.646,10000,,3.18,486
SSE.ETF.510050,202309050947,LONG,CLOSE,2.642,10000,,3.17,490
SSE.ETF.510050,202309050951,LONG,OPEN,2.638,20000,,6.33,495
SSE.ETF.510050,202309050952,LONG,CLOSE,2.64,10000,,3.17,496
