code,target,sigprice,gentime,usertag
SZSE.ETF.159995,0,0.951,20230822142859770,
SZSE.ETF.159995,0,0.953,20230822142959752,
SZSE.ETF.159995,0,0.95,20230822143059745,
SZSE.ETF.159995,0,0.952,20230822143159746,
SZSE.ETF.159995,0,0.951,20230822143259893,
SZSE.ETF.159995,0,0.95,20230822143359915,
SZSE.ETF.159995,0,0.95,20230822143459901,
SZSE.ETF.159995,0,0.949,20230822143559731,
SZSE.ETF.159995,0,0.947,20230822143659728,
SZSE.ETF.159995,0,0.948,20230822143759727,
SZSE.ETF.159995,0,0.949,20230822143855227,
SZSE.ETF.159995,0,0.95,20230822145359700,
SZSE.ETF.159995,0,0.95,20230822145459700,
SZSE.ETF.159995,0,0.95,20230822145559700,
SZSE.ETF.159995,0,0.95,20230822145659700,
SZSE.ETF.159995,0,0.951,20230822145759700,
SZSE.ETF.159995,0,0.951,20230822145859700,
SZSE.ETF.159995,0,0.951,20230822150000200,
SZSE.ETF.159995,0,0.945,20230823093359951,
SZSE.ETF.159995,0,0.945,20230823093459975,
SZSE.ETF.159995,0,0.946,20230823093559998,
SZSE.ETF.159995,0,0.943,20230823093959884,
SZSE.ETF.159995,0,0.943,20230823094059951,
SZSE.ETF.159995,0,0.943,20230823094159955,
SZSE.ETF.159995,0,0.943,20230823094259792,
SZSE.ETF.159995,0,0.943,20230823094357631,
SZSE.ETF.159995,0,0.941,20230823094659974,
SZSE.ETF.159995,0,0.941,20230823094759838,
SZSE.ETF.159995,0,0.941,20230823094841089,
SZSE.ETF.159995,0,0.941,20230823095037051,
SZSE.ETF.159995,0,0.941,20230823095200377,
SZSE.ETF.159995,0,0.941,20230823095259894,
SZSE.ETF.159995,0,0.94,20230823095400261,
SZSE.ETF.159995,0,0.94,20230823095459810,
SZSE.ETF.159995,0,0.941,20230823095600189,
SZSE.ETF.159995,0,0.943,20230823095659812,
SZSE.ETF.159995,0,0.942,20230823095730468,
SZSE.ETF.159995,0,0.944,20230823095959927,
SZSE.ETF.159995,0,0.942,20230823100100124,
SZSE.ETF.159995,0,0.941,20230823100159792,
SZSE.ETF.159995,0,0.941,20230823100204598,
SZSE.ETF.159995,0,0.943,20230823100359976,
SZSE.ETF.159995,0,0.941,20230823100459791,
SZSE.ETF.159995,0,0.94,20230823100559869,
SZSE.ETF.159995,0,0.941,20230823100614641,
SZSE.ETF.159995,0,0.941,20230823100800090,
SZSE.ETF.159995,0,0.942,20230823100859839,
SZSE.ETF.159995,0,0.943,20230823100959966,
SZSE.ETF.159995,0,0.942,20230823101100257,
SZSE.ETF.159995,0,0.941,20230823101200231,
SZSE.ETF.159995,0,0.941,20230823101259767,
SZSE.ETF.159995,0,0.941,20230823101359785,
SZSE.ETF.159995,0,0.94,20230823101418320,
SZSE.ETF.159995,0,0.94,20230823101659911,
SZSE.ETF.159995,0,0.942,20230823101759981,
SZSE.ETF.159995,0,0.942,20230823101859885,
SZSE.ETF.159995,0,0.943,20230823101959856,
SZSE.ETF.159995,0,0.942,20230823102059814,
SZSE.ETF.159995,0,0.942,20230823102159811,
SZSE.ETF.159995,0,0.944,20230823102300156,
SZSE.ETF.159995,0,0.945,20230823102359908,
SZSE.ETF.159995,0,0.943,20230823102500170,
SZSE.ETF.159995,0,0.942,20230823102559753,
SZSE.ETF.159995,0,0.943,20230823102659796,
SZSE.ETF.159995,0,0.942,20230823102759794,
SZSE.ETF.159995,0,0.942,20230823102900175,
SZSE.ETF.159995,0,0.942,20230823103000196,
SZSE.ETF.159995,0,0.942,20230823103100181,
SZSE.ETF.159995,0,0.939,20230823105059902,
SZSE.ETF.159995,0,0.94,20230823105143640,
SZSE.ETF.159995,0,0.939,20230823105359710,
SZSE.ETF.159995,0,0.939,20230823105459690,
SZSE.ETF.159995,0,0.94,20230823105559920,
SZSE.ETF.159995,0,0.94,20230823105659926,
SZSE.ETF.159995,0,0.941,20230823105759895,
SZSE.ETF.159995,0,0.941,20230823105859750,
SZSE.ETF.159995,0,0.942,20230823110000000,
SZSE.ETF.159995,0,0.942,20230823110059940,
SZSE.ETF.159995,0,0.94,20230823110159896,
SZSE.ETF.159995,0,0.94,20230823110259520,
SZSE.ETF.159995,0,0.94,20230823110359874,
SZSE.ETF.159995,0,0.94,20230823110459972,
SZSE.ETF.159995,0,0.939,20230823110559605,
SZSE.ETF.159995,0,0.94,20230823110659927,
SZSE.ETF.159995,0,0.94,20230823110800235,
SZSE.ETF.159995,0,0.94,20230823110900038,
SZSE.ETF.159995,0,0.94,20230823110959977,
SZSE.ETF.159995,0,0.94,20230823111100091,
SZSE.ETF.159995,0,0.94,20230823111200089,
SZSE.ETF.159995,0,0.94,20230823111259911,
SZSE.ETF.159995,0,0.939,20230823111400151,
SZSE.ETF.159995,0,0.94,20230823111500101,
SZSE.ETF.159995,0,0.94,20230823111600009,
SZSE.ETF.159995,0,0.942,20230823111659916,
SZSE.ETF.159995,0,0.941,20230823111759915,
SZSE.ETF.159995,0,0.942,20230823112300053,
SZSE.ETF.159995,0,0.941,20230823112359714,
SZSE.ETF.159995,0,0.941,20230823112519909,
SZSE.ETF.159995,0,0.94,20230823112800350,
SZSE.ETF.159995,0,0.939,20230823112958749,
SZSE.ETF.159995,0,0.938,20230823130259500,
SZSE.ETF.159995,0,0.939,20230823130359500,
SZSE.ETF.159995,0,0.939,20230823130459500,
SZSE.ETF.159995,0,0.938,20230823130559500,
SZSE.ETF.159995,0,0.938,20230823130659500,
SZSE.ETF.159995,0,0.937,20230823130759500,
SZSE.ETF.159995,0,0.937,20230823130859500,
SZSE.ETF.159995,0,0.936,20230823130959500,
SZSE.ETF.159995,0,0.937,20230823131059500,
SZSE.ETF.159995,0,0.937,20230823131216500,
SZSE.ETF.159995,0,0.937,20230823131259500,
SZSE.ETF.159995,0,0.939,20230823131359500,
SZSE.ETF.159995,0,0.939,20230823131459500,
SZSE.ETF.159995,0,0.94,20230823131559500,
SZSE.ETF.159995,0,0.938,20230823131709000,
SZSE.ETF.159995,0,0.939,20230823131759500,
SZSE.ETF.159995,0,0.939,20230823131859500,
SZSE.ETF.159995,0,0.94,20230823131959500,
SZSE.ETF.159995,0,0.94,20230823132059500,
SZSE.ETF.159995,0,0.937,20230823132159500,
SZSE.ETF.159995,0,0.937,20230823132259500,
SZSE.ETF.159995,0,0.937,20230823132359500,
SZSE.ETF.159995,0,0.937,20230823132459500,
SZSE.ETF.159995,0,0.937,20230823132559500,
SZSE.ETF.159995,100,0.937,20230823132659500,
SZSE.ETF.159995,0,0.937,20230823132759500,
SZSE.ETF.159995,100,0.938,20230823132859500,
SZSE.ETF.159995,0,0.938,20230823132959500,
SZSE.ETF.159995,0,0.937,20230823133100303,
SZSE.ETF.159995,0,0.937,20230823133159195,
SZSE.ETF.159995,0,0.937,20230823133300243,
SZSE.ETF.159995,0,0.937,20230823133400246,
SZSE.ETF.159995,0,0.936,20230823133459864,
SZSE.ETF.159995,0,0.937,20230823133600236,
SZSE.ETF.159995,0,0.937,20230823133700225,
SZSE.ETF.159995,100,0.936,20230823133800158,
SZSE.ETF.159995,0,0.937,20230823133900323,
SZSE.ETF.159995,0,0.937,20230823133959857,
SZSE.ETF.159995,0,0.936,20230823134100009,
SZSE.ETF.159995,0,0.937,20230823134200342,
SZSE.ETF.159995,0,0.937,20230823134300227,
SZSE.ETF.159995,0,0.936,20230823134400399,
SZSE.ETF.159995,0,0.936,20230823134500390,
SZSE.ETF.159995,0,0.937,20230823134600160,
SZSE.ETF.159995,0,0.939,20230823134700331,
SZSE.ETF.159995,0,0.938,20230823134759877,
SZSE.ETF.159995,0,0.937,20230823134808349,
SZSE.ETF.159995,0,0.938,20230823135060191,
SZSE.ETF.159995,0,0.938,20230823135111185,
SZSE.ETF.159995,0,0.938,20230823135300214,
