code,time,direct,action,price,qty,tag,fee,barno
CFFEX.IF.HOT,201910221045,LONG,OPEN,3867.8,1,enterlong,26.69,1166
CFFEX.IF.HOT,201910221050,LONG,CLOSE,3863.2,1,exitlong,399.84,1167
CFFEX.IF.HOT,201910221100,LONG,OPEN,3867,1,enterlong,26.68,1169
CFFEX.IF.HOT,201910221120,LONG,CLOSE,3858.2,1,exitlong,399.32,1173
CFFEX.IF.HOT,201910221125,SHORT,OPEN,3855.6,1,entershort,26.6,1174
CFFEX.IF.HOT,201910221130,SHORT,CLOSE,3858,1,exitshort,399.3,1175
CFFEX.IF.HOT,201910221305,LONG,OPEN,3860,1,enterlong,26.63,1176
CFFEX.IF.HOT,201910221315,LONG,CLOSE,3860.4,1,exitlong,399.55,1178
CFFEX.IF.HOT,201910221325,LONG,OPEN,3862.4,1,enterlong,26.65,1180
CFFEX.IF.HOT,201910221335,LONG,CLOSE,3858.8,1,exitlong,399.39,1182
CFFEX.IF.HOT,201910221340,SHORT,OPEN,3858.2,1,entershort,26.62,1183
CFFEX.IF.HOT,201910221350,SHORT,CLOSE,3856.6,1,exitshort,399.16,1185
CFFEX.IF.HOT,201910221400,LONG,OPEN,3853.8,1,enterlong,26.59,1187
CFFEX.IF.HOT,201910221430,LONG,CLOSE,3873,1,exitlong,400.86,1193
CFFEX.IF.HOT,201910221435,LONG,OPEN,3886.6,1,enterlong,26.82,1194
CFFEX.IF.HOT,201910221440,LONG,CLOSE,3882.2,1,exitlong,401.81,1195
CFFEX.IF.HOT,201910221445,SHORT,OPEN,3875.2,1,entershort,26.74,1196
CFFEX.IF.HOT,201910221450,SHORT,CLOSE,3877.2,1,exitshort,401.29,1197
CFFEX.IF.HOT,201910230940,LONG,OPEN,3882,1,enterlong,26.79,1201
CFFEX.IF.HOT,201910230945,LONG,CLOSE,3878,1,exitlong,401.37,1202
CFFEX.IF.HOT,201910230950,LONG,OPEN,3881.8,1,enterlong,26.78,1203
CFFEX.IF.HOT,201910230955,LONG,CLOSE,3876.4,1,exitlong,401.21,1204
CFFEX.IF.HOT,201910231000,LONG,OPEN,3876.8,1,enterlong,26.75,1205
CFFEX.IF.HOT,201910231015,LONG,CLOSE,3870.6,1,exitlong,400.61,1208
CFFEX.IF.HOT,201910231040,LONG,OPEN,3877,1,enterlong,26.75,1213
CFFEX.IF.HOT,201910231105,LONG,CLOSE,3867.2,1,exitlong,400.26,1218
CFFEX.IF.HOT,201910231115,SHORT,OPEN,3867.6,1,entershort,26.69,1220
CFFEX.IF.HOT,201910231320,SHORT,CLOSE,3871,1,exitshort,400.65,1227
CFFEX.IF.HOT,201910231325,LONG,OPEN,3871.2,1,enterlong,26.71,1228
CFFEX.IF.HOT,201910231340,LONG,CLOSE,3872.2,1,exitlong,400.77,1231
CFFEX.IF.HOT,201910231345,SHORT,OPEN,3869.6,1,entershort,26.7,1232
CFFEX.IF.HOT,201910231400,SHORT,CLOSE,3863.2,1,exitshort,399.84,1235
CFFEX.IF.HOT,201910231410,LONG,OPEN,3867.4,1,enterlong,26.69,1237
CFFEX.IF.HOT,201910231415,LONG,CLOSE,3863,1,exitlong,399.82,1238
CFFEX.IF.HOT,201910231420,SHORT,OPEN,3858.6,1,entershort,26.62,1239
CFFEX.IF.HOT,201910231430,SHORT,CLOSE,3854,1,exitshort,398.89,1241
CFFEX.IF.HOT,201910231435,LONG,OPEN,3855.6,1,enterlong,26.6,1242
CFFEX.IF.HOT,201910231445,LONG,CLOSE,3852.4,1,exitlong,398.72,1244
CFFEX.IF.HOT,201910231450,SHORT,OPEN,3844,1,entershort,26.52,1245
CFFEX.IF.HOT,201910231455,SHORT,CLOSE,3850,1,exitshort,398.48,1246
CFFEX.IF.HOT,201910231500,LONG,OPEN,3858.8,1,enterlong,26.63,1247
CFFEX.IF.HOT,201910240940,LONG,CLOSE,3857.2,1,exitlong,26.61,1249
CFFEX.IF.HOT,201910240950,LONG,OPEN,3861.4,1,enterlong,26.64,1251
CFFEX.IF.HOT,201910240955,LONG,CLOSE,3864.8,1,exitlong,400.01,1252
CFFEX.IF.HOT,201910241000,SHORT,OPEN,3860.6,1,entershort,26.64,1253
CFFEX.IF.HOT,201910241005,SHORT,CLOSE,3864.2,1,exitshort,399.94,1254
CFFEX.IF.HOT,201910241010,LONG,OPEN,3874.2,1,enterlong,26.73,1255
CFFEX.IF.HOT,201910241015,LONG,CLOSE,3879.4,1,exitlong,401.52,1256
CFFEX.IF.HOT,201910241020,LONG,OPEN,3880.4,1,enterlong,26.77,1257
CFFEX.IF.HOT,201910241030,LONG,CLOSE,3877.4,1,exitlong,401.31,1259
CFFEX.IF.HOT,201910241040,LONG,OPEN,3872,1,enterlong,26.72,1261
CFFEX.IF.HOT,201910241045,LONG,CLOSE,3866.8,1,exitlong,400.21,1262
CFFEX.IF.HOT,201910241105,SHORT,OPEN,3857.4,1,entershort,26.62,1266
CFFEX.IF.HOT,201910241125,SHORT,CLOSE,3860.4,1,exitshort,399.55,1270
CFFEX.IF.HOT,201910241315,LONG,OPEN,3859.2,1,enterlong,26.63,1274
CFFEX.IF.HOT,201910241320,LONG,CLOSE,3853.8,1,exitlong,398.87,1275
CFFEX.IF.HOT,201910241325,SHORT,OPEN,3850.8,1,entershort,26.57,1276
CFFEX.IF.HOT,201910241340,SHORT,CLOSE,3850,1,exitshort,398.48,1279
CFFEX.IF.HOT,201910241350,SHORT,OPEN,3845.6,1,entershort,26.53,1281
CFFEX.IF.HOT,201910241355,SHORT,CLOSE,3853.8,1,exitshort,398.87,1282
CFFEX.IF.HOT,201910241405,LONG,OPEN,3853.6,1,enterlong,26.59,1284
CFFEX.IF.HOT,201910241435,LONG,CLOSE,3865.4,1,exitlong,400.07,1290
CFFEX.IF.HOT,201910241440,LONG,OPEN,3865.8,1,enterlong,26.67,1291
CFFEX.IF.HOT,201910241445,LONG,CLOSE,3861.2,1,exitlong,399.63,1292
CFFEX.IF.HOT,201910241450,LONG,OPEN,3864.2,1,enterlong,26.66,1293
CFFEX.IF.HOT,201910250940,LONG,CLOSE,3857.6,1,exitlong,26.62,1297
CFFEX.IF.HOT,201910250945,SHORT,OPEN,3855.6,1,entershort,26.6,1298
CFFEX.IF.HOT,201910251010,SHORT,CLOSE,3846.2,1,exitshort,398.08,1303
CFFEX.IF.HOT,201910251020,SHORT,OPEN,3845.4,1,entershort,26.53,1305
CFFEX.IF.HOT,201910251030,SHORT,CLOSE,3845.6,1,exitshort,398.02,1307
CFFEX.IF.HOT,201910251040,SHORT,OPEN,3842.2,1,entershort,26.51,1309
CFFEX.IF.HOT,201910251045,SHORT,CLOSE,3844.4,1,exitshort,397.9,1310
CFFEX.IF.HOT,201910251050,SHORT,OPEN,3843,1,entershort,26.52,1311
CFFEX.IF.HOT,201910251100,SHORT,CLOSE,3868.6,1,exitshort,400.4,1313
CFFEX.IF.HOT,201910251105,SHORT,OPEN,3866.6,1,entershort,26.68,1314
CFFEX.IF.HOT,201910251110,SHORT,CLOSE,3864.8,1,exitshort,400.01,1315
CFFEX.IF.HOT,201910251115,LONG,OPEN,3869.4,1,enterlong,26.7,1316
CFFEX.IF.HOT,201910251130,LONG,CLOSE,3870.6,1,exitlong,400.61,1319
CFFEX.IF.HOT,201910251305,SHORT,OPEN,3863,1,entershort,26.65,1320
CFFEX.IF.HOT,201910251330,SHORT,CLOSE,3868.2,1,exitshort,400.36,1325
CFFEX.IF.HOT,201910251335,SHORT,OPEN,3867.8,1,entershort,26.69,1326
CFFEX.IF.HOT,201910251350,SHORT,CLOSE,3877.2,1,exitshort,401.29,1329
CFFEX.IF.HOT,201910251355,LONG,OPEN,3879.8,1,enterlong,26.77,1330
CFFEX.IF.HOT,201910251400,LONG,CLOSE,3879.4,1,exitlong,401.52,1331
CFFEX.IF.HOT,201910251415,LONG,OPEN,3888.2,1,enterlong,26.83,1334
CFFEX.IF.HOT,201910251420,LONG,CLOSE,3884.8,1,exitlong,402.08,1335
CFFEX.IF.HOT,201910251425,LONG,OPEN,3891.2,1,enterlong,26.85,1336
CFFEX.IF.HOT,201910251450,LONG,CLOSE,3890,1,exitlong,402.61,1341
CFFEX.IF.HOT,201910251500,LONG,OPEN,3891.6,1,enterlong,26.85,1343
CFFEX.IF.HOT,201910280945,LONG,CLOSE,3905.6,1,exitlong,26.95,1346
CFFEX.IF.HOT,201910280950,LONG,OPEN,3906.4,1,enterlong,26.95,1347
CFFEX.IF.HOT,201910281000,LONG,CLOSE,3905.6,1,exitlong,404.23,1349
CFFEX.IF.HOT,201910281010,LONG,OPEN,3907,1,enterlong,26.96,1351
CFFEX.IF.HOT,201910281050,LONG,CLOSE,3909.2,1,exitlong,404.6,1359
CFFEX.IF.HOT,201910281055,LONG,OPEN,3916,1,enterlong,27.02,1360
CFFEX.IF.HOT,201910281105,LONG,CLOSE,3912.6,1,exitlong,404.95,1362
CFFEX.IF.HOT,201910281115,LONG,OPEN,3925.4,1,enterlong,27.09,1364
CFFEX.IF.HOT,201910281125,LONG,CLOSE,3921.6,1,exitlong,405.89,1366
CFFEX.IF.HOT,201910281130,LONG,OPEN,3923.6,1,enterlong,27.07,1367
CFFEX.IF.HOT,201910281310,LONG,CLOSE,3915.2,1,exitlong,405.22,1369
CFFEX.IF.HOT,201910281340,SHORT,OPEN,3915.2,1,entershort,27.01,1375
CFFEX.IF.HOT,201910281350,SHORT,CLOSE,3912.8,1,exitshort,404.97,1377
CFFEX.IF.HOT,201910281400,SHORT,OPEN,3913.6,1,entershort,27,1379
CFFEX.IF.HOT,201910281405,SHORT,CLOSE,3919.8,1,exitshort,405.7,1380
CFFEX.IF.HOT,201910281410,SHORT,OPEN,3918,1,entershort,27.03,1381
CFFEX.IF.HOT,201910281430,SHORT,CLOSE,3914.2,1,exitshort,405.12,1385
CFFEX.IF.HOT,201910281435,LONG,OPEN,3916.4,1,enterlong,27.02,1386
CFFEX.IF.HOT,201910281440,LONG,CLOSE,3914.2,1,exitlong,405.12,1387
CFFEX.IF.HOT,201910281445,LONG,OPEN,3917,1,enterlong,27.03,1388
CFFEX.IF.HOT,201910281450,LONG,CLOSE,3917,1,exitlong,405.41,1389
CFFEX.IF.HOT,201910281455,SHORT,OPEN,3917.2,1,entershort,27.03,1390
CFFEX.IF.HOT,201910281500,SHORT,CLOSE,3919.8,1,exitshort,405.7,1391
CFFEX.IF.HOT,201910290940,LONG,OPEN,3916,1,enterlong,27.02,1393
CFFEX.IF.HOT,201910290945,LONG,CLOSE,3914.2,1,exitlong,405.12,1394
CFFEX.IF.HOT,201910290950,LONG,OPEN,3915.6,1,enterlong,27.02,1395
CFFEX.IF.HOT,201910290955,LONG,CLOSE,3917.8,1,exitlong,405.49,1396
CFFEX.IF.HOT,201910291000,SHORT,OPEN,3917,1,entershort,27.03,1397
CFFEX.IF.HOT,201910291005,SHORT,CLOSE,3915.2,1,exitshort,405.22,1398
CFFEX.IF.HOT,201910291010,LONG,OPEN,3915.8,1,enterlong,27.02,1399
CFFEX.IF.HOT,201910291020,LONG,CLOSE,3917.8,1,exitlong,405.49,1401
CFFEX.IF.HOT,201910291025,LONG,OPEN,3917.2,1,enterlong,27.03,1402
CFFEX.IF.HOT,201910291030,LONG,CLOSE,3915.4,1,exitlong,405.24,1403
CFFEX.IF.HOT,201910291035,LONG,OPEN,3916.8,1,enterlong,27.03,1404
CFFEX.IF.HOT,201910291040,LONG,CLOSE,3917.2,1,exitlong,405.43,1405
CFFEX.IF.HOT,201910291045,LONG,OPEN,3917.6,1,enterlong,27.03,1406
CFFEX.IF.HOT,201910291055,LONG,CLOSE,3921.6,1,exitlong,405.89,1408
CFFEX.IF.HOT,201910291100,SHORT,OPEN,3919,1,entershort,27.04,1409
CFFEX.IF.HOT,201910291105,SHORT,CLOSE,3920.6,1,exitshort,405.78,1410
CFFEX.IF.HOT,201910291110,SHORT,OPEN,3918.2,1,entershort,27.04,1411
CFFEX.IF.HOT,201910291120,SHORT,CLOSE,3916.6,1,exitshort,405.37,1413
CFFEX.IF.HOT,201910291125,LONG,OPEN,3915.6,1,enterlong,27.02,1414
CFFEX.IF.HOT,201910291130,LONG,CLOSE,3915.6,1,exitlong,405.26,1415
CFFEX.IF.HOT,201910291305,LONG,OPEN,3915.2,1,enterlong,27.01,1416
CFFEX.IF.HOT,201910291310,LONG,CLOSE,3916.2,1,exitlong,405.33,1417
CFFEX.IF.HOT,201910291315,SHORT,OPEN,3915.8,1,entershort,27.02,1418
CFFEX.IF.HOT,201910291320,SHORT,CLOSE,3916.4,1,exitshort,405.35,1419
CFFEX.IF.HOT,201910291325,LONG,OPEN,3917.8,1,enterlong,27.03,1420
CFFEX.IF.HOT,201910291340,LONG,CLOSE,3917.4,1,exitlong,405.45,1423
CFFEX.IF.HOT,201910291345,SHORT,OPEN,3914.4,1,entershort,27.01,1424
CFFEX.IF.HOT,201910291405,SHORT,CLOSE,3907.4,1,exitshort,404.42,1428
CFFEX.IF.HOT,201910291410,SHORT,OPEN,3907.4,1,entershort,26.96,1429
CFFEX.IF.HOT,201910291415,SHORT,CLOSE,3912.6,1,exitshort,404.95,1430
CFFEX.IF.HOT,201910291420,SHORT,OPEN,3909.4,1,entershort,26.97,1431
CFFEX.IF.HOT,201910291450,SHORT,CLOSE,3910.4,1,exitshort,404.73,1437
CFFEX.IF.HOT,201910291455,SHORT,OPEN,3908.4,1,entershort,26.97,1438
CFFEX.IF.HOT,201910300940,SHORT,CLOSE,3903.4,1,exitshort,26.93,1441
CFFEX.IF.HOT,201910300945,LONG,OPEN,3881.4,1,enterlong,26.78,1442
CFFEX.IF.HOT,201910300955,LONG,CLOSE,3877.2,1,exitlong,401.29,1444
CFFEX.IF.HOT,201910301000,SHORT,OPEN,3877.8,1,entershort,26.76,1445
CFFEX.IF.HOT,201910301010,SHORT,CLOSE,3879.2,1,exitshort,401.5,1447
CFFEX.IF.HOT,201910301030,LONG,OPEN,3886.8,1,enterlong,26.82,1451
CFFEX.IF.HOT,201910301040,LONG,CLOSE,3894.8,1,exitlong,403.11,1453
CFFEX.IF.HOT,201910301055,SHORT,OPEN,3886.8,1,entershort,26.82,1456
CFFEX.IF.HOT,201910301335,SHORT,CLOSE,3881.8,1,exitshort,401.77,1470
CFFEX.IF.HOT,201910301340,SHORT,OPEN,3878.4,1,entershort,26.76,1471
CFFEX.IF.HOT,201910301345,SHORT,CLOSE,3878.8,1,exitshort,401.46,1472
CFFEX.IF.HOT,201910301350,LONG,OPEN,3885,1,enterlong,26.81,1473
CFFEX.IF.HOT,201910301355,LONG,CLOSE,3882.6,1,exitlong,401.85,1474
CFFEX.IF.HOT,201910301400,SHORT,OPEN,3878.8,1,entershort,26.76,1475
CFFEX.IF.HOT,201910301410,SHORT,CLOSE,3879.6,1,exitshort,401.54,1477
CFFEX.IF.HOT,201910301415,SHORT,OPEN,3877.4,1,entershort,26.75,1478
CFFEX.IF.HOT,201910301420,SHORT,CLOSE,3877.6,1,exitshort,401.33,1479
CFFEX.IF.HOT,201910301425,SHORT,OPEN,3874.8,1,entershort,26.74,1480
CFFEX.IF.HOT,201910301430,SHORT,CLOSE,3876.6,1,exitshort,401.23,1481
CFFEX.IF.HOT,201910301435,SHORT,OPEN,3873.2,1,entershort,26.73,1482
CFFEX.IF.HOT,201910301440,SHORT,CLOSE,3878,1,exitshort,401.37,1483
CFFEX.IF.HOT,201910301445,LONG,OPEN,3881.2,1,enterlong,26.78,1484
CFFEX.IF.HOT,201910301450,LONG,CLOSE,3877,1,exitlong,401.27,1485
CFFEX.IF.HOT,201910301455,LONG,OPEN,3879.6,1,enterlong,26.77,1486
CFFEX.IF.HOT,201910310935,LONG,CLOSE,3891.6,1,exitlong,26.85,1488
CFFEX.IF.HOT,201910310940,SHORT,OPEN,3883,1,entershort,26.79,1489
CFFEX.IF.HOT,201910310945,SHORT,CLOSE,3887.6,1,exitshort,402.37,1490
CFFEX.IF.HOT,201910310950,LONG,OPEN,3886,1,enterlong,26.81,1491
CFFEX.IF.HOT,201910311000,LONG,CLOSE,3892.8,1,exitlong,402.9,1493
CFFEX.IF.HOT,201910311005,SHORT,OPEN,3892.4,1,entershort,26.86,1494
CFFEX.IF.HOT,201910311055,SHORT,CLOSE,3882.4,1,exitshort,401.83,1504
CFFEX.IF.HOT,201910311105,LONG,OPEN,3887.8,1,enterlong,26.83,1506
CFFEX.IF.HOT,201910311130,LONG,CLOSE,3886.2,1,exitlong,402.22,1511
CFFEX.IF.HOT,201910311305,SHORT,OPEN,3883,1,entershort,26.79,1512
CFFEX.IF.HOT,201910311315,SHORT,CLOSE,3882.6,1,exitshort,401.85,1514
CFFEX.IF.HOT,201910311320,LONG,OPEN,3886,1,enterlong,26.81,1515
CFFEX.IF.HOT,201910311325,LONG,CLOSE,3883.4,1,exitlong,401.93,1516
CFFEX.IF.HOT,201910311330,SHORT,OPEN,3882.6,1,entershort,26.79,1517
CFFEX.IF.HOT,201910311340,SHORT,CLOSE,3885,1,exitshort,402.1,1519
CFFEX.IF.HOT,201910311345,SHORT,OPEN,3883,1,entershort,26.79,1520
CFFEX.IF.HOT,201910311355,SHORT,CLOSE,3875.4,1,exitshort,401.1,1522
CFFEX.IF.HOT,201910311400,LONG,OPEN,3876.8,1,enterlong,26.75,1523
CFFEX.IF.HOT,201910311405,LONG,CLOSE,3875.2,1,exitlong,401.08,1524
CFFEX.IF.HOT,201910311410,LONG,OPEN,3876.4,1,enterlong,26.75,1525
CFFEX.IF.HOT,201910311425,LONG,CLOSE,3878.2,1,exitlong,401.39,1528
CFFEX.IF.HOT,201910311430,SHORT,OPEN,3877.8,1,entershort,26.76,1529
CFFEX.IF.HOT,201910311440,SHORT,CLOSE,3877.8,1,exitshort,401.35,1531
CFFEX.IF.HOT,201910311445,SHORT,OPEN,3867.2,1,entershort,26.68,1532
CFFEX.IF.HOT,201910311450,SHORT,CLOSE,3870,1,exitshort,400.54,1533
CFFEX.IF.HOT,201910311455,LONG,OPEN,3873,1,enterlong,26.72,1534
CFFEX.IF.HOT,201910311500,LONG,CLOSE,3872.4,1,exitlong,400.79,1535
