code,target,sigprice,gentime,usertag
SZSE.ETF.159922,0,5.916,20230823094000095,
SZSE.ETF.159922,0,5.908,20230823094100398,
SZSE.ETF.159922,0,5.913,20230823094200163,
SZSE.ETF.159922,0,5.909,20230823094300030,
SZSE.ETF.159922,0,5.912,20230823094357631,
SZSE.ETF.159922,0,5.902,20230823094700165,
SZSE.ETF.159922,0,5.901,20230823094800147,
SZSE.ETF.159922,0,5.9,20230823094841089,
SZSE.ETF.159922,0,5.898,20230823095037051,
SZSE.ETF.159922,0,5.899,20230823095200391,
SZSE.ETF.159922,0,5.897,20230823095259894,
SZSE.ETF.159922,0,5.896,20230823095400499,
SZSE.ETF.159922,0,5.898,20230823095500157,
SZSE.ETF.159922,0,5.901,20230823095600609,
SZSE.ETF.159922,0,5.908,20230823095700054,
SZSE.ETF.159922,0,5.901,20230823095730468,
SZSE.ETF.159922,0,5.907,20230823100000306,
SZSE.ETF.159922,0,5.902,20230823100100137,
SZSE.ETF.159922,0,5.898,20230823100200131,
SZSE.ETF.159922,0,5.898,20230823100204598,
SZSE.ETF.159922,0,5.905,20230823100400015,
SZSE.ETF.159922,0,5.902,20230823100459791,
SZSE.ETF.159922,0,5.904,20230823100600156,
SZSE.ETF.159922,0,5.905,20230823100614641,
SZSE.ETF.159922,0,5.906,20230823100800094,
SZSE.ETF.159922,0,5.907,20230823100859839,
SZSE.ETF.159922,0,5.908,20230823100959966,
SZSE.ETF.159922,0,5.9,20230823101100296,
SZSE.ETF.159922,0,5.903,20230823101200670,
SZSE.ETF.159922,0,5.901,20230823101259767,
SZSE.ETF.159922,0,5.899,20230823101359785,
SZSE.ETF.159922,0,5.895,20230823101418320,
SZSE.ETF.159922,0,5.897,20230823101700115,
SZSE.ETF.159922,0,5.903,20230823101800241,
SZSE.ETF.159922,0,5.903,20230823101859885,
SZSE.ETF.159922,0,5.906,20230823102000048,
SZSE.ETF.159922,0,5.904,20230823102059814,
SZSE.ETF.159922,0,5.901,20230823102159811,
SZSE.ETF.159922,0,5.913,20230823102300261,
SZSE.ETF.159922,0,5.913,20230823102359908,
SZSE.ETF.159922,0,5.904,20230823102500236,
SZSE.ETF.159922,0,5.905,20230823102600164,
SZSE.ETF.159922,0,5.905,20230823102659796,
SZSE.ETF.159922,0,5.903,20230823102759794,
SZSE.ETF.159922,0,5.901,20230823102900243,
SZSE.ETF.159922,0,5.9,20230823103000206,
SZSE.ETF.159922,0,5.904,20230823103100190,
SZSE.ETF.159922,0,5.888,20230823105100238,
SZSE.ETF.159922,0,5.892,20230823105216050,
SZSE.ETF.159922,0,5.89,20230823105304000,
SZSE.ETF.159922,0,5.891,20230823105359710,
SZSE.ETF.159922,0,5.894,20230823105459690,
SZSE.ETF.159922,0,5.892,20230823105559920,
SZSE.ETF.159922,0,5.892,20230823105659926,
SZSE.ETF.159922,0,5.893,20230823105759895,
SZSE.ETF.159922,0,5.893,20230823105859750,
SZSE.ETF.159922,0,5.894,20230823110000500,
SZSE.ETF.159922,0,5.899,20230823110059940,
SZSE.ETF.159922,0,5.893,20230823110159896,
SZSE.ETF.159922,0,5.892,20230823110259520,
SZSE.ETF.159922,0,5.89,20230823110359874,
SZSE.ETF.159922,0,5.889,20230823110459972,
SZSE.ETF.159922,0,5.891,20230823110559605,
SZSE.ETF.159922,0,5.89,20230823110700305,
SZSE.ETF.159922,0,5.891,20230823110800441,
SZSE.ETF.159922,0,5.89,20230823110900039,
SZSE.ETF.159922,0,5.891,20230823111000184,
SZSE.ETF.159922,0,5.891,20230823111100167,
SZSE.ETF.159922,0,5.894,20230823111200168,
SZSE.ETF.159922,0,5.892,20230823111259911,
SZSE.ETF.159922,0,5.895,20230823111400445,
SZSE.ETF.159922,0,5.896,20230823111500110,
SZSE.ETF.159922,0,5.899,20230823111600115,
SZSE.ETF.159922,0,5.904,20230823111700096,
SZSE.ETF.159922,0,5.896,20230823111800102,
SZSE.ETF.159922,0,5.906,20230823112300594,
SZSE.ETF.159922,0,5.903,20230823112400521,
SZSE.ETF.159922,0,5.905,20230823112519909,
SZSE.ETF.159922,0,5.901,20230823112800565,
SZSE.ETF.159922,0,5.897,20230823112958749,
SZSE.ETF.159922,0,5.895,20230823130259500,
SZSE.ETF.159922,0,5.894,20230823130359500,
SZSE.ETF.159922,0,5.895,20230823130459500,
SZSE.ETF.159922,0,5.894,20230823130559500,
SZSE.ETF.159922,0,5.892,20230823130659500,
SZSE.ETF.159922,0,5.893,20230823130759500,
SZSE.ETF.159922,0,5.888,20230823130859500,
SZSE.ETF.159922,0,5.887,20230823130959500,
SZSE.ETF.159922,0,5.891,20230823131059500,
SZSE.ETF.159922,0,5.892,20230823131217000,
SZSE.ETF.159922,0,5.897,20230823131259500,
SZSE.ETF.159922,0,5.902,20230823131359500,
SZSE.ETF.159922,0,5.91,20230823131459500,
SZSE.ETF.159922,0,5.908,20230823131559500,
SZSE.ETF.159922,0,5.903,20230823131710000,
SZSE.ETF.159922,0,5.906,20230823131759500,
SZSE.ETF.159922,0,5.912,20230823131859500,
SZSE.ETF.159922,0,5.907,20230823131959500,
SZSE.ETF.159922,0,5.905,20230823132059500,
SZSE.ETF.159922,0,5.897,20230823132159500,
SZSE.ETF.159922,0,5.894,20230823132259500,
SZSE.ETF.159922,0,5.891,20230823132359500,
SZSE.ETF.159922,0,5.889,20230823132459500,
SZSE.ETF.159922,0,5.887,20230823132559500,
SZSE.ETF.159922,0,5.887,20230823132659500,
SZSE.ETF.159922,0,5.891,20230823132759500,
SZSE.ETF.159922,0,5.892,20230823132859500,
SZSE.ETF.159922,0,5.891,20230823132959500,
SZSE.ETF.159922,0,5.891,20230823133100807,
SZSE.ETF.159922,0,5.888,20230823133159195,
SZSE.ETF.159922,0,5.892,20230823133301069,
SZSE.ETF.159922,0,5.891,20230823133401259,
SZSE.ETF.159922,0,5.891,20230823133459864,
SZSE.ETF.159922,0,5.896,20230823133600738,
SZSE.ETF.159922,0,5.895,20230823133700879,
SZSE.ETF.159922,0,5.89,20230823133800705,
SZSE.ETF.159922,0,5.894,20230823133900745,
SZSE.ETF.159922,0,5.891,20230823133959857,
SZSE.ETF.159922,0,5.889,20230823134100397,
SZSE.ETF.159922,0,5.894,20230823134200763,
SZSE.ETF.159922,0,5.893,20230823134300876,
SZSE.ETF.159922,0,5.891,20230823134401654,
SZSE.ETF.159922,0,5.89,20230823134501052,
SZSE.ETF.159922,0,5.892,20230823134600793,
SZSE.ETF.159922,0,5.897,20230823134700941,
SZSE.ETF.159922,0,5.899,20230823134800704,
SZSE.ETF.159922,0,5.896,20230823134808349,
SZSE.ETF.159922,0,5.891,20230823135060191,
SZSE.ETF.159922,0,5.894,20230823135258780,
SZSE.ETF.159922,0,5.894,20230823135300611,
SZSE.ETF.159922,0,5.899,20230823135359611,
SZSE.ETF.159922,0,5.902,20230823135459996,
SZSE.ETF.159922,0,5.912,20230823135602168,
SZSE.ETF.159922,-0,5.907,20230823135759500,
SZSE.ETF.159922,0,5.912,20230823135859972,
SZSE.ETF.159922,-0,5.909,20230823135959740,
SZSE.ETF.159922,-0,5.907,20230823140059700,
SZSE.ETF.159922,-0,5.9,20230823140159864,
SZSE.ETF.159922,-0,5.894,20230823140300449,
SZSE.ETF.159922,-0,5.891,20230823140400678,
SZSE.ETF.159922,0,5.891,20230823140501161,
SZSE.ETF.159922,-0,5.89,20230823140600913,
SZSE.ETF.159922,0,5.89,20230823140659998,
SZSE.ETF.159922,0,5.891,20230823140759972,
SZSE.ETF.159922,-0,5.888,20230823140859874,
SZSE.ETF.159922,0,5.886,20230823140959851,
SZSE.ETF.159922,-0,5.887,20230823141059974,
SZSE.ETF.159922,0,5.887,20230823141159975,
SZSE.ETF.159922,0,5.888,20230823141259840,
SZSE.ETF.159922,0,5.889,20230823141359823,
SZSE.ETF.159922,-0,5.887,20230823141459560,
SZSE.ETF.159922,0,5.887,20230823141559973,
SZSE.ETF.159922,0,5.888,20230823141659830,
SZSE.ETF.159922,-0,5.889,20230823141759877,
SZSE.ETF.159922,-0,5.884,20230823141859971,
SZSE.ETF.159922,0,5.885,20230823141959879,
SZSE.ETF.159922,-0,5.882,20230823142059986,
SZSE.ETF.159922,-0,5.881,20230823142159900,
SZSE.ETF.159922,-0,5.878,20230823142259801,
SZSE.ETF.159922,-0,5.875,20230823142359870,
SZSE.ETF.159922,-0,5.875,20230823142459824,
SZSE.ETF.159922,-0,5.871,20230823142559860,
SZSE.ETF.159922,-0,5.868,20230823142659941,
SZSE.ETF.159922,-0,5.866,20230823142759872,
SZSE.ETF.159922,-0,5.862,20230823142859910,
SZSE.ETF.159922,0,5.867,20230823142959890,
SZSE.ETF.159922,-0,5.867,20230823143059910,
SZSE.ETF.159922,-0,5.862,20230823143159900,
SZSE.ETF.159922,-0,5.859,20230823143259958,
SZSE.ETF.159922,-0,5.855,20230823143359974,
SZSE.ETF.159922,-0,5.851,20230823143459910,
SZSE.ETF.159922,0,5.858,20230823143559973,
SZSE.ETF.159922,-0,5.851,20230823143659920,
SZSE.ETF.159922,-0,5.85,20230823143759965,
